Date,DOI,Source,Title,Abstract,Section,Citations to retracted article,Citing reasons,Sentiment (negative/neutral/positive),Mentions the article retraction,Notes
2003,10.1038/nri1228,doi.org,Misleading media reporting? The MMR story,"The well publicised controversy about the safety of the MMR (measles, mumps and rubella) vaccine in 2002 could have real consequences for public health, as the drop in take up of the vaccine has increased the risk of disease. What role has the media had in this process? To what extent — as some have claimed — did the media mislead the public about the risks of MMR, and precipitate the decline in public confidence? We try to answer these questions, exploring the relationship between media coverage and the public understanding of MMR.

",None,"The MMR (measles, mumps and rubella) vaccine was introduced into the United Kingdom in 1988, and is now used widely throughout the world (in more than 90 countries, including most industrialized countries such as the United States). In 1998, Andrew Wakefield and colleagues1 from the Royal Free Hospital, London, UK, published a paper in The Lancet based on a study of 12 children with an unusual bowel syndrome. The paper presented findings that indicated a link between the measles virus and autism and/or bowel syndrome.",describes;;,neutral;;,no;;,
2003,10.1111/j.1945-1474.2003.tb01099.x,Other,A Quality-Driven Physician Compensation Model: Four-Year Follow-wp Study ,"This case report describes a qualitative and pre- liminary quantitative assessment of a quality- based physician compensation program. The Hawaii Medical Service Association's Physician Quality and Service Recognition program offers an innovative and effective approach for improving delivery of high-quality and cost-effective care to patients enrolled in preferred provider organizations. Support for the program is demonstrated through increasing numbers of voluntarily participating physicians. Preliminary assessment of population outcomes reveals sustained improvements in many clinical areas and mixed findings in others. This study contributes to the body of knowledge available to payers and policy makers considering alternative payment methods to reward improved performance. 
",Conclusion;;,"Some indicators, such as MMR vaccination, demonstrated “mixed”findings that are not clear in origin. These mixed findings may have been related to external factors, such as intermittent reports in the media claiming that MMR vacci- nation may cause autism (Wakefieldet al., 1998).In addition, immunizations are often given at schools, health fairs, and other locations that make accurate recording in health plan claims data challenging. 
",discusses;;,neutral;;,no;;,
2003,10.1592/phco.23.15.1521.31956,doi.org,Autism and Measles-Mumps-Rubella (MMR) Vaccination: A Challenge for Pharmacoepidemiology,None,None,"Autism became a center of controversy in 1998, when an article in The Lancet ignited concerns about vaccine safety. The authors described 12 children who had chronic enterocolitis associated with a regressive developmental disorder.9 After a period of apparent normality, these children were said to have lost acquired skills, including communication;;
By 2001 they claimed to have found similar colonic lesions in over 150 children with autism, in whom the main gastrointestinal presentation was abdominal pain with either constipation or diarrhea.10 
The most worrisome feature of The Lancet article was a suggestion that the autistic syndrome was precipitated by measles-mumps- rubella (MMR) vaccination.9 This conclusion was based mainly on the fact that, in eight patients, the onset of behavioral problems was linked, by either the parents or the child’s physician, with MMR vaccination. ;;
Nevertheless, it caused great consternation among parents and some health professionals. Although the authors acknowledged in their article that they had not proved an association between MMR vaccination and the proposed syndrome,9 there were adverse comments about the safety of the MMR vaccine at the press conference that launched the publication.12 
Few issues in health care are as emotive as the safety of vaccines to be administered to children. ;;
A new study from California points to the same conclusion.26 
Five years after the controversial report in The Lancet,9 parents and health professionals can have considerable confidence in the safety of the MMR vaccine. If vaccination did occasionally cause an unusual variant of autism, this occurrence would have to be so rare as to escape detection in well-designed epidemiologic studies. ;;
","describes;;
discusses;;
discusses;;
discusses;;","neutral;;
neutral;;
neutral;;
neutral;;",no;;,This article is an Editorial.
2003,10.1592/phco.23.15.1524.31955,doi.org,Epidemiology and Possible Causes of Autism,"Objectives. To review the recent literature on possible causes of the increase in frequency of diagnosed autism reported from three countries, and to compare the medical diagnoses and drug therapy from a new series of autistic boys and their mothers with that of comparable nonautistic boys and their mothers.
Design. Case‐control evaluation.
Participants. Members of over 250 general practices in the United Kingdom.
Measurements and Main Results. Frequency of exposure to drugs and presence of preexisting clinical illnesses in autistic children and their mothers were compared with nonautistic children and their mothers over time. According to published studies, the incidence of boys diagnosed with autism rose dramatically in the 1990s. Numerous published studies have concluded that the measles‐mumps‐rubella vaccine is not responsible for the large rise in diagnosed autism. In our study, boys diagnosed with autism had medical and drug histories, such as vaccines, before diagnosis, that were closely similar to those of nonautistic boys, except that developmental and sensory disorders were far more common in autistic boys. No material differences during pregnancy were found between the mothers of autistic boys and those of nonautistic boys in relation to illness or drug therapy. In the early 1990s, boys with diagnosed developmental disorders were infrequently diagnosed with autism. In the later 1990s, such boys more often were diagnosed with autism.
Conclusion. A major cause of the recent large increase in the number of boys diagnosed with autism probably is due to changing diagnostic practices.


","“Review of Literature”;Related works;; 
“Review of Literature”;Related works;; 
“Review of Literature”;Related works;; 
“Review of Literature”;Related works;; ","To compare prevalence between studies, it is again necessary to take into account the age-sex distribution provided in a particular study population. 
Interest in the risks and causes of autism was stimulated by a 1998 report of a small series of cases of autism that were related in time to receipt of the MMR vaccine, with subsequent development of a chronic intestinal disorder.5 Based on this case series, the authors postulated that the MMR vaccine might be causally related to risk of autism. ;;
Our study is consistent with an increase in incidence of autism in recent birth cohorts.”6 
The authors of the 1998 article5 responded with a scathing letter to the editor criticizing the more recent study6 because it did not take into account a proposed “catch-up comparison involving the MMR vaccine.”7 The letter contained a graph showing the number of cases of autism in California from 1960–1990 based on data provided in a California report from the Office of Development Services (http://www.das. ca.gov). ;;
The authors found no correlation between the increasing incidence of autism with each successive birth cohort and the proportion of children who received MMR vaccination, which was approximately 95% for all boys in each consecutive birth cohort. These results, based on cumulative incidence in consecutive cohorts, provide conclusive evidence that the MMR vaccine could not have caused the dramatic rise in incidence of autism in the GPRD population studied, as proposed in 1988.5 
In a subsequent paper based on the same 106 boys,10 a group of authors sent for the original case records evaluated in the birth cohort analysis discussed above.8 ;;
The authors concluded that there was strong evidence against the proposition that gastrointestinal disorders played a material role in the rising incidence of diagnosed autism in this population of boys. None of the cases involved a diagnosed illness similar to that described earlier.4, 5 
Retrospective analyses were conducted of MMR immunization coverage rates among children who were born from 1980–1994 and were enrolled in California kindergartens.11 ;;","credits;;
discusses;;
disputes;;
discusses;;","neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2004,10.1080/00365520410003326,Other,The G.U.T. of Gut,None,middle section;“Results—Discussion ”;;,"Autistic enterocolitis might be placed in this group if not for the fact that there is such controversy surrounding the concept of this syndrome and its temporal relationship with measles, mumps and rubella vaccination. What is not in doubt, however, is that certain forms of autism are associated with a microscopic colitis (137, 138) and perhaps small-bowel dysfunction as well, including a 2-fold increase in intestinal permeability (139, 140). In this context it is of interest that autistic children have a 2-fold increase in intestinal inflam- mation (141), but this inflammation is not evident in the immediate post-vaccination period (142). ",cites for information;;,neutral;;,no;;,
2004,10.1007/978-0-230-21399-9_13,Other,"Chronic Inflammator y Bowel Disease, Ulcerative Colitis, Crohn’s Disease and Colorectal Cancer","Chronic inflammatory bowel disease is a multidimensional experience that involves a permanent alteration in a person’s lifestyle. Chronic inflammatory bowel disease can have a major impact on all aspects of a person’s life. Home, social, work and sex lives can be disrupted, which can lead to the impairment of emotional and psycho- logical function, as well as physical debilitation. The consequences of inflammatory bowel disease can be costly in terms of healthcare, both in relation to primary and secondary healthcare settings and to human sufferings (Rowlinson, 1999a). 
",middle section;“Aetiology and Pre-disposing Factors ”;;,"It is therefore important to cast the net wider in examining the development of the disease (NACC, 2001a). 
Data published by the Royal Free Hospital’s Inflammatory Bowel Study Group (IBSG) suggested that measles vaccination in infancy might triple the risk of developing Crohn’s disease and more than double the risk of develop- ing ulcerative colitis (Thompson et al., 1995; Wakefield et al., 1993; 1998). However, other extensive research has not shown a link between measles, mumps and rubella (MMR) vaccination and bowel disease and experts from around the world, including the World Health Organization (WHO), have agreed that there is no link between MMR and bowel disease (Yarwood, 2001). ","disputes;;
",neutral;;,no;;,
2004,10.1111/j.1365-2214.2004.00380.x,doi.org,"Developmental, behavioural and somatic factors in pervasive developmental disorders: preliminary analysis","Objectives  To ascertain the frequency of parental reporting of selected variables related to development, behaviour and physiology in subgroups diagnosed with pervasive developmental disorders (PDDs) and identify any significant intragroup differences.
Design  Retrospective cross‐sectional analysis of records of patients (n = 512) held on a computerized database with a chronological age between 3 and 11 years resident in the UK/Republic of Ireland and with a formal diagnosis of autism, Asperger syndrome (AS) or autism spectrum disorder (ASD).
Methods  Non‐parametric analysis (P > 0.01) of the frequency of specific variables for PDD subgroups reported by parents/primary caregiver.
Variables included  timing of symptom onset, presence of skills acquired prior to symptom onset, indications of regression and regression events, current language, history of viral infections, history of ear problems, achievement of continence, current skin complaints, current bowel habits and adverse events at parturition.
Results  Preliminary results showed general agreement with the principle diagnostic differences between the PDD subgroups with patients diagnosed with AS showing an increased frequency of skills acquired before symptom onset (two‐ to three‐word phrase speech, toileting skills) and a decreased frequency of regression in acquired skills when compared with other PDD subgroups. Developmental milestones such as the achievement of bowel and bladder continence were also more frequently reported for the AS group. Infantile feeding problems defined as vomiting, reflux, colic and failure to feed were more frequently reported for the AS group as was a reported history of the bacterial skin infection impetigo. Results are discussed with reference to relationships between behavioural and somatic factors in PDD.",Final section; “Discussion”;;,"Whether this discrepancy was a function of group selection or due to factors of parental recall cannot be ascertained from the current data.
An increased prevalence of current and historical somatic variables such as bowel problems, skin complaints and history of viral illness accompanying diagnoses of PDDs have been reported previously (Horvath et al. 1999; Wakefield et al. 1998; Whiteley et al. 1998) based on both medical and parental report data. Research has not as yet begun to identify whether somatic variables are present across the PDD spectrum or primarily applicable to subgroups of diagnoses of PDDs.",cites for information;;,neutral;;,no;;,
2004,10.1097/00001610-200401000-00004,Other,The Link Between Gastroenterology and Autism,"References in the popular literature and media support a theory that gastrointestinal pathology may relate to autism. Parents often report their children as having gastrointestinal symptoms that surfaced about the same time autistic symptoms also appeared. The scope and range of information concerning autism available to the public is very extensive. Parents with children having autism are seen in gastroenterology and may request information related to the publicized connection between gastroenterology and autism. It is important for healthcare providers to be able to answer these questions based on the most recent research. The purpose of this article is to review an example of the current literature available to parents on this subject and compare this literature to relevant medical research.
",middle section;“Gastroenterology and Autism”;;,"This interest was heightened when two studies were published in 1998. One study by Dr Wakefield et al. (1998) described ileal-lymphoid-nodular hyperplasia and nonspecific colitis in 12 children with developmental disorders, 9 of who had autism. The other study of three children with autism described improvement in their GI symptoms as well as eye contact, alertness, and expressive language after receiving intravenous (IV) secretin (a hormone that promotes secre- tion of pancreatic juices) (Horvath et al., 1998). 
",credits;;,neutral;;,no;;,
2004,10.1586/14760584.3.1.19,Other,"MMR vaccine and autism: an update of the scientific evidence

","An hypothesis published in 1998 suggested that measles–mumps–rubella vaccine may cause autism as a result of persistent measles virus infection of the gastrointestinal tract. Results of early studies were not supportive and in 2001 a review by the Institute of Medicine concluded that the evidence favors the rejection of a causal relationship at the population level between measles–mumps–rubella vaccine and autistic spectrum disorder. Studies published since the Institue of Medicine report have continued not to find an increased risk of autistic spectrum disorder associated with measles–mumps–rubella. The vaccine also has not been found to be associated with a unique syndrome of developmental regression and gastrointestinal disorders. The evidence now is convincing that the measles–mumps–rubella vaccine does not cause autism or any particular subtypes of autistic spectrum disorder.

",introduction;;,"The publication in 1998 of an hypothesis that the measles–mumps–rubella (MMR) vaccine may cause autism as a result of persistent mea- sles virus infection of the gastrointestinal tract [1] generated much concern among parents, particularly those who have children with autism. Results of early studies that attempted to evaluate the hypothesis were not supportive and in 2001 an Institute of Medicine (IOM) Immunization Review Committee concluded that “the evidence favors the rejection of a causal relationship at the population level between the the MMR vaccine and autistic spectrum disorder (ASD)” [2]. 
",discusses;;,neutral;;,no;;,
2004,10.1177/1460458204040664,doi.org,"The Impact of Health Scares on Parents’ Information Needs and Preferred Information Sources: A Case Study of the MMR Vaccine Scare



","Health scares are characterized by mass media reporting that generates panic about a particular health issue or intervention, and those involved often require information. This article describes a study that aimed to examine the measles, mumps and rubella (MMR) vaccination scare, its impact on parents of young children, and its effect on their need for information. Seventeen semi-structured interviews were carried out with parents in Sheffield, UK. Analysis of the interview transcripts revealed several categories including the one presented in this article, ‘Information and the MMR vaccine’. The health scare increased parents’ information needs in relation to their decision whether to have their child vaccinated. Parents viewed traditional sources of information critically as they did not consider them to be trustworthy. Parents considered trustworthiness of the information source to be an important factor. Ongoing work in this area is investigating these issues through a large-scale, quantitative study.




","Background;;
Middle section;”Parents’ views about MMR vaccination and the MMR scare”;;
Middle section;”Parents’ views about MMR vaccination and the MMR scare”;;
Middle section;”Validity and limitations of the study”;;","The safety of the MMR vaccine was first called into question when Wakefield et al. [12] published research that suggested a possible link between the measles component of the MMR vaccine and deterioration in the health of children which occurred shortly after vaccination with MMR. A link was made between the measles component and an autistic condition with associated bowel disorders. ;;
This support was for a variety of reasons. A number of the parents interviewed had accessed the research undertaken by Wakefield et al. [12] that cast doubt on the safety of the vaccine, and based their support for the vaccine on their rejection of the validity of the Wakefield et al. study: There were one or two reported studies, one team I think which reported a potential link with autism and Crohn’s disease, that wasn’t substantiated by any other studies. (Becky);;
While with whooping cough, diphtheria and tetanus they have been time tested, it doesn’t seem like the MMR has been time tested. (Sally) Parents also felt that the research that had been undertaken by Wakefield et al. [12] required greater consideration: Everyone was just writing stuff that discredited Dr Wakefield rather than investigating what he said. (Annie);;
The majority of participants that took part in the interview study demonstrated prior knowledge about the research surrounding the MMR vaccine. Some of the participants interviewed supported the MMR vaccine on the basis that the research carried out by Wakefield et al. [12] was flawed. This high level of understanding about the issue of the MMR vaccine and the MMR scare may have influenced the results collected. ;;","credits;;
discusses;;
discusses;;
discusses;;
","neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2004,10.1080/14034940310022205,doi.org,Notes from a small island,None,None,That remained the case for several years until the controversy about MMR vaccine and a possible link with autism arose. This followed the publication of an article in the Lancet in February 1998 (3) by a group of researchers from the Royal Free Hospital School of Medicine in London. According a recent article in the Guardian newspaper (4) this ‘‘lit the touchpaper for a five-year crisis of confidence in one of the medical establishment’s most highly prized public health measures’’.,credits;;,neutral;;,no;;,This article is an Editorial.
2004,10.1080/0950543042000193780,Other,"INTERSECTING DISCOURSES: MMR Vaccine and BSE 
",None,"introduction;;
Middle section; “INTERSECTION ONE: A CALL FOR OPEN DISCLOSURE OF RISK ”;;
Middle section;”INTERSECTION THREE: SIGNIFICANT MEETINGS IN THE HISTORY OF THE MMR VACCINE (1989–90) “;;
Conclusion;;","This will be done by drawing on the documents of the BSE Inquiry and concentrating on what one counsellor called ‘an- other side of the [BSE] story’—that is, the story about the safety of medicines and vaccines, as opposed to the safety of food. By tracing the connections between the two discourses in this way, it is possible to inform the MMR vaccine debate by showing that concern about the MMR vaccine did not begin in 1998 with the publication of the now controversial paper by Wakefield et al. It began a decade earlier, when the British government was grappling with the dual task of promoting its MMR vaccine campaign from October 1988 and trying to prevent the transmission of BSE. ;;
Within the context of the MMR debate, this call was made by the editor of Lancet in 1998 following the publication of the Wakefield et al. paper which speculated on a possible association between the vaccine, autism-like disorders and inflammatory bowel disorders. This paper evoked much criticism from Public Health officials and others, mainly because the case relied on anecdotal evidence (see Payne and Mason, 1998; Lindley and Milla, 1998; O’Brien et al., 1998; Lee et al., 1998; Bedford et al., 1998; Beale, 1998; and Black et al., 1998 for a range of criticisms). ;;
Japanese data shows that one in 400 vaccinees experienced meningitis or meningo-en- cephalitis associated with Urabe strain (Hilleman, 1992). I am not suggesting that this mumps strain of the MMR vaccine is responsible for the autism-like disorders and bowel problems identified in the Wakefield et al. paper, although this is a possibility for others to judge. The point is that a new vaccine was being produced in January 1990 and the discussion at the BSE working group meetings revolved around preventing the transmission of BSE-infected ma- terial through MMR as well as other vaccines. ;;
My concern here has been whether the public should have been informed about any uncertainty at the time. My argument is that it is preferable to rock the boat little by little, in order to prevent it from overturning completely in the future, even though this means being far more open with the public about potential vaccine associated problems and allowing space for the publication of anecdotal reports about vaccine associated effects, such as the one by Wakefield et al. in 1998 that provoked so much criticism. 
Critics argue that the 1998 paper contributed to the scare over the MMR vaccine. ","discusses;;
credits;;
discusses;;
cites as evidence;; 
","neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2004,10.1186/1471-2458-4-5,doi.org,Validation of the diagnosis of autism in general practitioner records,"Background
We report on the validity of the computerized diagnoses of autism in a large case-control study investigating the possible association between autism and the measles, mumps and rubella vaccine in the UK using the General Practitioner Research Database (GPRD). We examined anonymized copies of all relevant available clinical reports, including general practitioners' (GP) notes, consultant, speech therapy and educational psychologists reports, on 318 subjects born between 1973 and 1997 with a diagnosis of autism or a related disorder recorded in their electronic general practice record.
Methods
Data were abstracted to a case validation form allowing for the identification of developmental symptoms relevant to the diagnosis of pervasive developmental disorders (PDDs). Information on other background clinical and familial features was also abstracted. A subset of 50 notes was coded independently by 2 raters to derive reliability estimates for key clinical characteristics.
Results
For 294 subjects (92.5%) the diagnosis of PDD was confirmed after review of the records. Of these, 180 subjects (61.2%) fulfilled criteria for autistic disorder. The mean age at first recording of a PDD diagnosis in the GPRD database was 6.3 years (SD = 4.6). Consistent with previous estimates, the proportion of subjects experiencing regression in the course of their development was 19%. Inter-rater reliability for the presence of a PDD diagnosis was good (kappa = .73), and agreement on clinical features such as regression, age of parental recognition of first symptoms, language delay and presence of epilepsy was also good (kappas ranging from .56 to 1.0).
Conclusions
This study provides evidence that the positive predictive value of a diagnosis of autism recorded in the GPRD is high.
",Background;;," Improved operationalisation of diagnostic definitions within nosographies has occurred (American Psychiatric Association, 1994; World Health Organization, 1992), in parallel with the development of more precise diagnostic instruments such as the Autism Diagnostic Interview [2] and the Autism Diagnostic Observational Schedule [3]. There has also been an increasing concern by the public about this group of disorders, prompted, in part, by concern that the rates of PDD may have increased in recent decades [4–6]; and that the cause of the increase may be due to the side effects of vaccination [7–9] or increased exposure of young infants to neurotoxins such as methylmercury or thimerosal [10].
The investigation of risk factors for autism in epidemiological surveys has been limited by the small size of many studies;;
",cites for information;;,neutral;;,no;;,
2004,10.1201/9780203026229.ch3,Other,"Etiology of Autism 
",None,middle section;“MMR VACCINATION AND AUTISM”;;,"The saga of measles, mumps, and rubella (MMR) vaccination and autism started when Wakefield et al. reported a series of 12 cases that allegedly developed 
regressive autism after receiving MMR vaccination. The symptoms were apparently mediated by MMR vaccine-induced enterocolitis that, in turn, allowed neurotoxic metabolites to be absorbed from the gut (129,130). However, population-based studies of autism have not found any association between autism and MMR vaccination (131,132). 
",disputes;;,neutral;;,no;;,
2004,10.1080/14034940310018192,Other,"Ethics and vaccination 
","Background: Immunization programmes are ethically defensible and society has a significant role to play in providing vaccination against measles and safeguarding herd immunity to optimize its individuals’ capabilities. Since preventive actions interfere with individuals who consider themselves as healthy, public health strategies – as distinct from advice in a clinical consultation – require something approaching certainty as to benefits and possible side effects of an intervention. The principle of individual autonomy, a fundamental value in bioethics, often makes discussions covering ethical issues in public health interventions difficult and non-productive as to practical solutions. In encounters intended to provide information on vaccination, discussions regarding risks tend to simplify the issue into an individual one: either the child gets measles or not, or is affected by side effects or not. Method and conclusions: A model is suggested for identification and analysis of the ethical conflicts in measles vaccination programmes, which contains two different dimensions: the affected persons and the relevant ethical principles. Justice as solidarity, not utility, should be paired with autonomy in ethical deliberations on preventive health interventions such as a vaccination programme for measles. If the goal is solidarity rather than conformity, the parents must be free to decide what they think is right, because that is what moral responsibility is all about. Solidarity, however, could never be accepted as an argument without parents trusting the messages from the health institutions and availability of reasonable societal support for those who claim an association between vaccinations and possible side effects. ",middle section;“IMMUNIZATION PROGRAMMES”;;,"Side effects are rare, often lack confirmable symptoms and as such are often difficult to refute. In particular, researchers from the United Kingdom have claimed that there is an association between autism, intestinal abnormalities, and measles vaccination (7, 8). Criticisms of the alleged association have been notable (9, 10).;;",describes;;,neutral;;,no;;,
2004,10.1111/j.1365-263x.2004.00552.x,doi.org,Issues of integrity and trust,None,None,"Public unease has led to a collapse in confidence in the UK's vaccination programme with many parents now seeking alternatives. Key to the concern was a study published in the Lancet in 1998 which was interpreted as indicating a possible link between the MMR vaccine, inflammatory bowel disease and autism [1]. The paper has since been dismissed by the Medical Research Council as being poor science [2] and there has been a partial retraction from a majority of the authors [3].",credits;;,negative;;,yes;;,This article is an Editorial.
2004,10.2105/ajph.94.6.990,doi.org,"Vaccine Risk Perception Among Reporters of Autism After Vaccination: Vaccine Adverse Event Reporting System 1990–2001

","Objectives. We investigated vaccine risk perception among reporters of autism to the Vaccine Adverse Event Reporting System (VAERS).
Methods. We conducted structured interviews with 124 parents who reported autism and related disorders to VAERS from 1990 to 2001 and compared results with those of a published survey of parents in the general population.
Results. Respondents perceived vaccine-preventable diseases as less serious than did other parents. Only 15% of respondents deemed immunization extremely important for children’s health; two thirds had withheld vaccines from their children.
Conclusions. Views of parents who believe vaccines injured their children differ significantly from those of the general population regarding the benefits of immunization. Understanding the factors that shape this perspective can improve communication among vaccine providers, policymakers, and parents/patients.","introduction;;
Middle section; “methods”;;
Final section; “Discussion”;;
Final section; “Discussion”;;","Despite scientific evidence that vaccination does not cause autism,1–11 many people continue to believe that a causal association exists. Particularly after a case series12 concerning measles–mumps–rubella vaccine (MMR), autism, and gastrointestinal symptoms received wide publicity, the public became concerned about a possible link. Understanding people’s mental models13 of autism, that is, their existing understanding and prior beliefs about vaccines and autism, might help to improve communication about vaccines among vaccine providers, policy makers, and parents/patients.;;
For open-ended questions such as, “What made you think that ______’s symptoms might be related to a vaccination?” the most frequent answers were summarized by category (newspaper article, family/friends, Web site), and the remainder were independently reviewed by 2 of the authors (A. B. and E. J. W.).
To assess whether report or reporter characteristics changed after the promulgation of news relating to autism and vaccines, we analyzed data by the date that VAERS reports were received. The highly publicized case series about vaccines and autism was published in February 1998.12 In July 1999, the American Academy of Pediatrics (AAP) and the US Public Health Service recommended that manufacturers remove or reduce thimerosal in vaccines.11 Two separate date stratifications—1 with March 1, 1998, as a cutoff and 1 with August 1, 1999, as a cutoff—were performed.;;
Other potential influences are less important in the respondents’ minds. Nevertheless, the media clearly played an influential role.
Approximately three quarters of the VAERS reports were received after the original case series was published,12 and two thirds were received after the AAP/US Public Health Service’s thimerosal recommendation.11 Respondents whose reports were received after the original case series was published were more likely than earlier reporters to cite the MMR vaccine as a contributing factor.;;
Respondents whose reports were received after the original case series was published were more likely than earlier reporters to cite the MMR vaccine as a contributing factor. One respondent specifically mentioned the Wakefield case series12 as a reason to attribute her child’s symptoms to a vaccine; her VAERS report, which was received 2 years after the article was published, listed MMR as the sole vaccine. Lingam et al. reported that parents who had observed regression in their autistic children—rather than delayed development—were more likely to speculate about the MMR vaccine and other possible causes of autism.17;;","credits;;
discusses;;
obtains background from;;
discusses;;","negative;;
neutral;;
neutral;;
neutral;;",no;;,
2004,10.1080/10284150400004155,Other,"Immune Response to Dietary Proteins, Gliadin and Cerebellar Peptides in Children with Autism 
","The mechanisms behind autoimmune reaction to nervous system antigens in autism are not understood. We assessed the reactivity of sera from 50 autism patients and 50 healthy controls to specific peptides from gliadin and the cerebellum. A significant percentage of autism patients showed elevations in antibodies against gliadin and cerebellar peptides simultaneously. For examining cross-reaction between dietary proteins and cerebellar antigens, antibodies were prepared in rabbits, and binding of rabbit anti-gliadin, anti-cerebellar peptides, anti-MBP, anti-milk, anti-egg, anti-soy and anti-corn to either gliadin- or cerebellar-antigen-coated wells was measured. In comparison to anti-gliadin peptide binding to gliadin peptide at 100%, the reaction of anti-cerebellar peptide to gliadin peptide was 22%, whereas the binding of anti-myelin basic protein (MBP), anti-milk, anti-egg and anti-soy to gliadin was less than 10%. Further examination of rabbit anti-gliadin (EQVPLVQQ) and anti-cerebellar (EDVPLLED) 8 amino acid (AA) peptides with human serum albumin (HSA) and an unrelated peptide showed no binding, but the reaction of these antibodies with both the cerebellar and gliadin peptides was greater than 60%. This cross-reaction was further confirmed by DOT-immunoblot and inhibition studies. We conclude that a subgroup of patients with autism produce antibodies against Purkinje cells and gliadin peptides, which may be responsible for some of the neurological symptoms in autism.",introduction;;,"Autism is a complex developmental disorder with unkriov^Ti etiology. As with many complex diseases, genetic and environmental factors including diet, infections and xenobiotics play a critical role in the development of autism (Ivarsson et al, 1990; Wakefield et al, 1998; Edelson and Cantor, 2000; Fatemi et al, 2002; Kibersti and Roberts, 2002; Vojdani et al, 2002; Shi et al, 2003). Opioid peptides are considered components in the etiology of autism, and these peptides are available from a variety of food sources. ;;",obtains support from;;,neutral;;,no;;,
2004,10.1177/088307380401900602,Other,"Neurologic Complications of Immunization 
","In the United States and many other developed countries, active immunization of children has virtually eliminated poliomyelitis, measles, rubella, tetanus, and other diseases, such as disease due to Haemophilus influenzae type b. 
Individualvaccinescanproducesystemicorneurologicreactionsrangingfromminorevents,suchaspainanderythema at the injection site, to major complications, such as seizures, shock, encephalopathy, or death. Immunization programs have also generated considerable controversy, as witnessed by recent concerns regarding the relationship between vac- cines or their constituents and autism or multiple sclerosis. This review summarizes current information regarding vaccines, the diseases that they prevent, and the potential relationships between vaccines and neurologic disease. J( Child Neurol 
2004; 19:405-412). 
",middle section;“Measles-Mumps-Rubella”;;,"Death usually ensues, although occasional patients can improve transiently during therapy with ribavirin.1-1,l6-18 
In 1998, Wakefield and colleagues published their obser- vations of 12 children (11 male) who presented to a gas- troenterology clinic with evidence for gastrointestinal disease and developmental regression resembling autism. 19 Onset of the children’s behavioral symptoms was associated, by par- ents, with administration of the measles-mumps-rubella vac- cine in eight cases and with measles infection in one. 
",describes;;,neutral;;,no;;,
2004,10.1097/00005176-200406001-01002,None,P0878 SPECIFIC HISTOLOGICAL FINDINGS EXIST IN DIGESTIVE MUCOSA IN AUTISTIC CHILDREN WITH GASTROINTESTINAL SYMPTOMS?,"Introduction: Autistic children develop gastrointestinal symptoms, recent studies evaluated the function and structure of the mucosal gut in children with autistc disorders.
Methods: We study 45/75 autistic children. All the patients we accomplished clinic history, physical exploration, laboratory test, upper gastrointestinal endoscopy and colonoscopy. Biopsies were obtained from mucosa esophagus, stomach, duodenun and colon. and compared with biopsies of children without autism (control group). Statistical analysis mean + SD, X, X2 test, significance p<0.05
Results: Fourty five autistic children (13 girls and 42 boys); mean age 1,98 + 1,37 years (18m-12years). Gastrointestinal symptoms: vomiting 44,44%, chronic diarrea 35,55%, constipation and spittle both 33,33%. We not found specific histological finding between the groups p0.05. In contrast, the histological diagnosis most frecuently detected in autistic children were reflux esophagitis (88,88%) and chronic active gastritis with lympho-nodular hyperplasia by Helicobacter pylori (55,56%), a difference between group p <0.001 and p<001 respectively. No there wasn’t differencies in duodenum and colon. Lymphonodular hyperplasia was seen in 39 autistic children with chronic active duodenitis, in 23/39 we detected Giardia intestinalis infecction. We found association between lymphonodular hyperplasia and Helicobacter pylori or Giardia infection p<0.002. The chronic active colitis with lymphonodular hyperplasia for food allergies occurred in 68,89% autistic children.
Conclusion: The histological changes are not specific of autistic children. We suggest that lymphonodular hyperplasia is a specific finding local reactivity in children with infeccion and food allergy independient condition of autism. We conclude that all autistic children should be evaluated carefully for high incidence gastrointestinal desease found in this study.",,,,,,Article not found
2004,10.1111/j.1477-9730.2004.00037.x,doi.org,Editorial,None,None,"Far be it from The Photogrammetric Record to comment on medical matters way beyond our own discipline. But the recent allegation of ‘‘conflict of interest’’ (Deer, 2004) and the hasty partial retraction (The Lancet, 2004) of the very publication of the original paper (Wakefield et al., 1998), on grounds that the lead author received funding in relation to some of the work reported, raise issues which affect every scientific journal, and every cash‐strapped academic.
For readers unfamiliar with the controversy, the 1998 paper presented, inter alia, the fact that a number of parents of children in the study (and in some cases their own doctors) perceived a link between MMR vaccination and the onset of the child's symptoms of autism.",discusses;;,negative;;,yes;;,This article is an Editorial.
