Date,DOI,Source,Title,Abstract,Section,Citations to retracted article,Citing reasons,Sentiment (negative/neutral/positive),Mentions the article retraction,Notes
2009,10.1177/1362361309106418,doi.org,"Are there more bowel symptoms in children with autism compared to normal children and children with other developmental and neurological disorders?: A case control study



","There is considerable controversy as to whether there is an association between bowel disorders and autism. Using a bowel symptom questionnaire we compared 51 children with autism spectrum disorder with control groups of 35 children from special school and 112 from mainstream school. There was a significant difference in the reporting of certain bowel symptoms (constipation, diarrhoea, flatulence) and food faddiness between the autism group and the mainstream school control group. There was no significant difference between the autism group and children in the special schools except for faddiness, which is an autism specific symptom and not a bowel symptom. This study confirms previously reported findings of an increase in bowel symptoms in children with autism. It would appear, however, that this is not specifically associated with autism as bowel symptoms were reported in similar frequency to a comparison group of children with other developmental and neurological disorders.




","introduction;;
introduction;;","There is considerable controversy about whether an association between bowel disease and autism spectrum disorders (ASDs) exists. Several authors have proposed associations, some causative, between a variety of bowel disorders and autism (Goodwin et al., 1971; Horvath et al., 1999; Kuddo and Nelson, 2003; Reichelt et al., 1990a; 1990b; Wakefield et al., 1998; 2000; White, 2003) including low concentrations of alpha 1-antitrypsin (Walker-Smith and Andrews, 1999), increased faecal excretion of calprotectin (Anthony et al., 2000) and abnormal intestinal permeability (D’Eufemia et al., 1996; Horvath et al., 2000). The presence of iliocolonic lymphonodular hyperplasia and enterocolitis with a possible autoimmune aetiology in a selected subgroup of children with autistic regression has also been pro- posed (Wakefield et al., 1998; 2000; Furlano et al., 2001; Torrente et al., 2002). ;;
There is considerable controversy about whether an association between bowel disease and autism spectrum disorders (ASDs) exists. Several authors have proposed associations, some causative, between a variety of bowel disorders and autism (Goodwin et al., 1971; Horvath et al., 1999; Kuddo and Nelson, 2003; Reichelt et al., 1990a; 1990b; Wakefield et al., 1998; 2000; White, 2003) including low concentrations of alpha 1-antitrypsin (Walker-Smith and Andrews, 1999), increased faecal excretion of calprotectin (Anthony et al., 2000) and abnormal intestinal permeability (D’Eufemia et al., 1996; Horvath et al., 2000). The presence of iliocolonic lymphonodular hyperplasia and enterocolitis with a possible autoimmune aetiology in a selected subgroup of children with autistic regression has also been pro- posed (Wakefield et al., 1998; 2000; Furlano et al., 2001; Torrente et al., 2002). However, there is no consistent evidence of any specific pathological bowel condition in autism (Black et al., 2002; Chen and DeStefano, 1998) and none has been confirmed to have a definite causal association. 
","cites as evidence;;
disputes;;","neutral;;
neutral;;",no;;,
2009,10.12968/bjsn.2009.4.6.43228,Other,"MMR vaccination: Consent, controversies and challenges


","After the safety of the MMR vaccine was questioned, its uptake substantially dropped. As a result more children are being affected by mumps and measles. Richard Cotton provides an overview of the consent issues, the controversies and the challenges.


","middle section;“Uptake of the MMR vaccine ”;;
Middle section;”The MMR controversy “;;","Within 8 years of its introduction in the UK, uptake of the MMR jab in 2-year-old children had reached 92% (Health Protection Agency (HPA), 2008a), falling just short of the identified target of 95% set by the World Heath Organization (WHO) to provide ‘herd immunity’ to the whole population and increase the chances of eradicating these diseases. 
The publication in 1998 of research carried out by several medical practitioners working at the Royal Free Hospital in London (Wakefield et al, 1998) led many people to question the safety of the MMR vaccine and of vaccinations in general; subsequently uptake dropped substancially to around 80% by 2004 (HPA, 2008a). 
The past 6 years have shown no substantial increase in MMR uptake as it continues to have the lowest uptake of any vaccine in the childhood immunization schedule (NHS Information Centre for Health and Social Care, 2008) , and this has led both the DH and the HPA to issue warning of the potential for measles and mumps epidemics among children and adolescents in the UK. ;;
In 1998, the Lancet published an article from research led by Dr Andrew Wakefield (Wakefield et al, 1998), then a respected bowel surgeon at the Royal Free Hospital in London. The study, written by a total of 13 medical practitioners working at the Royal Free Hospital, explored a possible link between autistic regression and irritable bowel disorder in young children and suggested that the MMR vaccine could trigger a bowel inflammation. ;;","credits;;
describes;;","negative;;
neutral;;",no;;,
2009,10.3399/bjgp09x454241,doi.org,"Bureaucracy in general practice: time to halt a proliferating malaise
",None,None,"Yet taken to extremes this can be just as damaging. For example, the discredited research by Andrew Wakefield and his colleagues15 casting doubt on the MMR vaccine has led many parents to opt out, exposing their children and others to the risks of measles. An 11-hour working day for a mid-sized surgery is judged too short, and compared unfavourably with the local supermarket.;;",cites as evidence;;,negative;;,no;;,
2009,10.1093/ije/dyp267,doi.org,"Autism's False Prophets. Paul Offit. 
",None,None," Then he offers—from his fully disclosed perspective—a detailed account of the characters and the main events that have shaped the controversy over the past decade.
Off it traces the recent history of vaccines being put forward as alleged causes of autism to the February 1998 publication in Lancet of a 13-authored paper with the unlikely title ‘Ileal-lymphoid-nodular hyperplasia, non-specific colitis, and pervasive developmental disorder in children’.1 This article was based on 12 children referred for bowel symptoms, but selected for investigation because they also had autism or another pervasive development disorder. ",discusses;;,neutral;;,no;;,
2009,10.1177/0748233709348391,Other,"Do terbutaline- and mold-associated impairments of the brain and lung relate to autism?



","Increased prevalence of the autism spectrum disorders (ASD) and the failure to find genetic explanations has pushed the hunt for environmental causes. These disorders are defined clinically but lack objective characterization. To meet this need, we measured neurobehavioral and pulmonary functions in eight ASD boys aged 8 to 19 years diagnosed clinically and compared them to 145 unaffected children from a community with no known chemical exposures. As 6 of 35 consecutive mold/mycotoxin (mold)-exposed children aged 5 to 13 years had ASD, we compared them to the 29 non-ASD mold-exposed children, and to the eight ASD boys. Comparisons were adjusted for age, height, weight, and grade attained in school. The eight ASD boys averaged 6.8 abnormalities compared to 1.0 in community control boys. The six mold-exposed ASD children averaged 12.2 abnormalities. The most frequent abnormality in both groups was balance, followed by visual field quadrants, and then prolonged blink reflex latency. Neuropsychological abnormalities were more frequent in mold-exposed than in terbutaline-exposed children and included digit symbol substitution, peg placement, fingertip number writing errors, and picture completion. Profile of mood status scores averaged 26.8 in terbutaline-exposed, 52 in mold exposed, and 26 in unexposed. The mean frequencies of 35 symptoms were 4.7 in terbutaline, 5.4 in mold/mycotoxins exposed and 1.7 in community controls.

",middle section;“Disscussion ”;;,"Environmental factors are suggested to cause neu- rodevelopmental toxicity. They include industrial chemicals (Grandjean and Landrigan, 2006; Spzir, 2006), mercury in thimerosal (Madsen et al., 2002; Wakefield et al., 1998) and from incinerators (Palmer et al., 2006); food additives (McCann et al, 2007); measles virus (Madsen et al., 2002); agriculture pesti- cides (Roberts et al., 2007); testosterone (Baron- Cohen, 2003, 2005); tricyclic antidepressants; and fluoxetine (Nulman et al., 2002). Thus, mold and mycotoxin exposure should be added to the list of neurotoxic chemicals associated with ASD as well as toxic encephalopathy. ;;",cites for information;;,neutral;;,no;;,
2009,10.1201/9781420068870-c8,Other,"Autism and Oxidative Stress: Evidence from an Animal Model 
",None,"middle section; “ETIOLOGY OF AUTISM ”;;
middle section; “ETIOLOGY OF AUTISM ”;;
middle section; “ETIOLOGY OF AUTISM ”;;
middle section; “ETIOLOGY OF AUTISM ”;;","In an important paper, Wakefield et al. (1998) revealed an apparent link between gastrointestinal (GI) distress (including food intolerance, diarrhea, and/or abdomi- nal pain) in children (12 case reports) and an autistic-like regression with loss of acquired skills (notably social and communication) and, less frequently, the appear- ance of stereotypic and self-injurious behaviors. This autistic regression followed the GI distress either immediately or gradually over a period of a few weeks. ;;
This autistic regression followed the GI distress either immediately or gradually over a period of a few weeks. 
Unfortunately, the Wakefield et al. (1998) paper became a source of controversy. In eight of the 12 cases, the authors noted that the GI distress and subsequent autis- tic regression followed delivery of the measles-mumps-rubella (MMR) vaccination.;;
This debate soon expanded to include a possible association between one of the constituents of the MMR vaccine, organic mercury, and autism. 
The observations of Wakefield et al. (1998) are of interest because they replicate aspects of Kanner’s (1943b) original case descriptions of autism associated with fre- quent illness, food intolerance, and adverse reactions to a vaccination. There have been attempts to refute the basic observations of Wakefield et al. (1998), whose report focused on autistic regression and not the overall prevalence of autism. ;;
The observations of Wakefield et al. (1998) are of interest because they replicate aspects of Kanner’s (1943b) original case descriptions of autism associated with fre- quent illness, food intolerance, and adverse reactions to a vaccination. There have been attempts to refute the basic observations of Wakefield et al. (1998), whose report focused on autistic regression and not the overall prevalence of autism. For example, Dales et al. (2001) compared the percentage of children immunized with MMR on a year-by-year basis in California over the years 1980 to 2000 with the number of diag- nosed cases of autism. ;;","describes;;
discusses;;
qualifies;;
discusses;;","neutral;;
neutral;;
neutral;;
neutral;;",no;;,
2009,10.1201/9781420068870-c9,Other,"Neurotoxic Brainstem Impairment as Proposed Threshold Event in Autistic Regression 
",None,middle section; “SOMATOBEHAVIORAL REGRESSION IN AUTISM ”;;,"Over half of a mixed cohort of autistic children had radiographic fecal loading or megacolon (Afzal et al., 2003), as did 100% of a regressive cohort, with or without history of intercurrent diarrhea (Torrente et al., 2002). Endoscopy of regressed cohorts demonstrated very high incidence of entero- colitis (Wakefield et al., 1998, 2002) and reflux esophagitis (Horvath et al., 1999). 
Case reports suggest that gastrointestinal symptoms and behavioral regression occur at about the same time (Madsen and Vestergaard, 2004). ;;",cites as evidence;;,neutral;;,no;;,
2009,10.1080/08989620903328576,Other,"Dealing with Misconduct in Biomedical Research: A Review of the Problems and the Proposed Methods for Improvement

","The increasing complexity of scientific research has been followed by increasing varieties of research misconduct. Dealing with misconduct involves the processes of detection, reporting, and investigation of misconduct. Each of these steps is associated with numerous problems which need to be addressed. Misconduct investigation should not stop with inquiries and disciplinary actions in specific episodes of misconduct. It is necessary to decrease the personal price paid by those who expose misconduct and to protect the personal and professional interests of honest researchers accused of misconduct unfairly or mistakenly. There is no dearth of suggestions to improve the objectivity and fairness of investigations. What is needed is the willingness to test the various options and implement the most suitable ones.

",middle section;“Modes of Discovery of Scientific Misconduct  ”;;,"Responsible editors have pointed out instances of misconduct that have catalyzed investiga- tions later on. Richard Smith, during his tenure as the editor of the British Medical Journal (BMJ), played an active role in bringing to the attention of the scientific community the research misconduct of Dr. Ranjit Chandra of Canada (Smith, 2006). 
Research misconduct can be exposed by investigative journal- ists working for newspapers. Brian Deer, a journalist with the “Sunday Times” (U.K.) exposed the fallacious research of Andrew Wakefield and co-authors concerning the Mumps-Measles-Rubella (MMR) vaccine and autism (Wakefield et al., 1998; Deer, 2004). The article was eventually retracted in 2004 (Murch et al., 2004). ;;",critiques;;,negative;;,yes;;,
2009,10.1111/j.1365-2753.2009.01350.x,doi.org,"Personal experience in doctor and patient decision making: from psychology to medicine

","Traditional decision research shows that when people are told the probability of a rare event (e.g. the chance of side effects), they generally treat this event as if it were more likely than its objective probability (overweighting). In contrast, recent studies indicate that when outcomes are experienced firsthand, people tend to underweight the probability of rare events. In this paper, we suggest that the distinction between described and experienced information can play a significant role in shared decision making, and can provide a plausible explanation for some discrepancies between the perspectives of doctors and patients. We highlight some of the advantages and disadvantages of experiential and description‐based information, and how knowledge of these might be used to improve risk communication.",introduction;;,"However, when the chance of adverse outcomes is very small, or the risks are unsubstantiated, there is legitimate concern that undue worry about side effects may deter people from beneficial medical intervention. For example, the claim that childhood vaccination against measles, mumps and rubella is linked to increased risks of developing autism 1, led to a reduction in the uptake of the vaccination in the UK 2, despite the highly contentious nature of the claim 3-5. Moreover, the decision not to vaccinate was frequently made without any direct experience of the claimed side effects 6.;;",critiques;;,negative;;,no;;,
2009,10.1007/bf03379555,doi.org,"A Review on the Cognitive Neuroscience of Autism
","With increased recognition in the media, heightened prevalence, and advances in research technologies, investigation into the causes of autism has broadened in recent years. Studies at the molecular, structural, and behavioral levels have resulted in significant findings, linking autism to qualitative differences in neurological function and an alteration of early development. Familial aggregation of autism demonstrates a strong genetic factor, although genetics can not completely account for its pathogenesis. Studies show autism having one of the most complex pathologies among neurodevelopmental disorders. Future studies applying sophisticated methodologies in new areas may shed light on current mysteries surrounding the disorder.

",middle section;“ALTERNATIVE THEORIES  ”;;,"One of the more well known alternative theories is the possibility of autism caused by the MMR vaccine. Em- pirical evidence originates from a study illustrating frequent co-occurrence of gastrointestinal disease and autism in children (Wakefield et al., 1998). Parental reports also associated the onset of autistic behavior with MMR vaccination in 8 children. ;;",discusses;;,neutral;;,no;;,
2009,10.1017/s1463423609990284,doi.org,"Health visitors’ perception of their role in the universal childhood immunisation programme and their communication strategies with parents

","Aim
This study explored health visitors’ perception of their role in the universal childhood immunisation programme with particular emphasis on influencing factors and communication strategies.
Background
The majority of parents’ consent to immunisation, but some find decision-making in this area difficult and have unmet information needs. In the United Kingdom, health visitors routinely provide immunisation information for parents, whereas general practitioners (GPs) and practice nurses tend to administer vaccines and respond to parents/carers’ questions. Research has investigated health professionals’ views and knowledge about immunisation, but less is understood about health visitors’ role and how they communicate with parents.
Method
Following the Local Research Ethics and Research Governance permissions, all health visitors (n = 120) working in one county in the United Kingdom were invited to participate in the study. Semistructured interviews (n = 22) were undertaken using a prompt guide. The interviews were transcribed verbatim. Thematic analysis using an iterative approach was used to explore the data facilitated by NVIVO™ software.
Findings
Five themes emerged from the interviews. These were health visitors’ professional role; identity and perceived barriers and communication strategies, parents’ right to choose, confidence in measles, mumps, and rubella (MMR) vaccination and communicating with migrant families about immunisation. There were differences between the health visitors in their perceptions of their roles, skills and knowledge and communication strategies. Health visitors perceived that GPs and practice nurses took a paternalistic approach to the provision of immunisation information, while they used a parental decision-making model. Health visitors reported a loss of professional confidence following the MMR crisis.
Conclusion
Given the evidence that some parents find it difficult to gain the information they need about immunisation and health visitors’ acknowledgement that their usual communication models were not effective during the MMR crisis, we feel specific communication skills training is needed to enable health professionals to provide parents with appropriate decision support.
",introduction;;,"This almost reaches the 95% target level to ensure herd immunity against infectious diseases. Concerns about the safety of measles, mumps, and rubella (MMR) vaccine were raised in 1998, following the publication of a paper that was widely interpreted as suggesting a link with autism and bowel disease (Wakefield et al., 1998). However, the findings have not been subsequently supported (Bedford et al., 2005), and the paper has been discredited.;;",disputes;;,neutral;;,no;;,
2009,10.3109/9781420060744-15,Other,"Vaccine Safety 
",None,middle section; “FALSE PERCEPTIONS OF SAFETY ”;;,"Concerns about vaccine safety can reduce the acceptance of immunizations with consequent outbreaks of vaccine-preventable diseases even when the scientific data do not support a causal relationship. Alleged links between measles, mumps, and rubella (MMR) vaccine and inflammatory bowel disease and autism were made on the basis of very weak anecdotal observations (65,66). Careful reviews of these hypotheses found them to be without merit (67,68). ;;
",critiques;;,negative;;,no;;,
2010,10.4137/iii.s3662,doi.org,"Relationship between Celiac Disease Markers and Gastrointestinal Disease in Children with Autism



","Aim
This study was designed to determine if there is a relationship between celiac disease (CD) and the presence of gastrointestinal disease (GI) disease in children with autism.

Subjects and Methods
One hundred twenty-two children were tested for IgG and IgA anti-transglutaminase autoantibodies (55 autistic children with GI disease, 28 non autistic children with no GI disease, 30 autistic children with no GI disease, and 9 non autistic children with GI Disease). We also compared the presence/level of these autoantibodies to presence of anti-neutrophil cytoplasmic antibodies (ANCA) and level of Alpha-1 Antitrypsin (AAT).

Results
We did not find a significant difference in the level of anti-transglutaminase IgG or IgA in autistic children with GI disease compared to controls. However, we found a significant relationship between the presence of ANCA and low-level IgG anti-transglutaminase IgG in children with autism and GI disease.

Discussion
Although there appears to be no relationship between these celiac disease markers and the presence of GI disease in autistic children, these results suggest a possible association between sub diagnostic levels of anti-transglutaminase IgG and the presence of ANCA, and therefore, supports the hypothesis that there is a generalized autoimmune dysfunction in autistic children with GI disease.
",Final section; “Discussion”;;,"Five subjects (3.3%) were diagnosed with CD, which was significantly higher (P = 0.014) than CD prevalence for the general pediatric population.
There have been several reports of immune dysfunction in autistic children with GI disease.25–32 Immune dysfunction has been reported in autistic children, including autoimmunity to central nervous system (CNS) proteins.33–35;;",obtains support from;;,neutral;;,no;;,
2010,10.1108/s1057-6290(2010)0000011015,Other,"The rhetoric of science and statistics in claims of an autism epidemic

","Contribution to the field – Elucidates how the medicalization of childhood developmental disabilities and increased lay involvement (e.g., parents) in the social problems process were vital for the proliferation of attention and resources directed to autism presently. The fundamental scientific method and the lack of sufficient, valid scientific evidence are not integral to the continuation of the movement that posits vaccines cause autism. The content of these claims is unfettered on the Internet as an arena for claimsmaking, allowing a lay social movement to continue that often stands in opposition to recognized scientific authority and evidence.","middle section; “CAUSE OR COINCIDENCE? ”;;
Middle section; “MEDICALIZATION OF CHILDHOOD ASD”;; 
Middle section; “SCIENTIFIC AGENCY AND PARENT-EXPERTS ”;;
Middle section; “SCIENTIFIC AGENCY AND PARENT-EXPERTS ”;;","In the United States in particular, the focus was on thimerosal in vaccines as the major culprit for advocacy groups and parents in suggesting a causal link between exposure to vaccines and the outcome of autism in their children, when symptoms of autism generally are identified and vaccinations administered at approximately the same time period (Baker, 2008; Doja & Roberts, 2006; Geier, King, Sykes, & Geier, 2008; Katz, 2006; Normand & Dallery, 2007; Offit & Moser, 2009; Shevell & Fombonne, 2006). In confluence with the implementation of more extensive vaccination regimens of young children beginning in the early 1990s (Bernard et al., 2001; Fombonne, 2008; Stehr-Green et al., 2003), medical evidence positing a link between vaccines and ASD (e.g., Wakefield et al., 1998), and a similar time frame for vaccine administration and onset of ASD symptoms, and increased prevalence trends of ASD diagnoses puts forth, on the surface, a dramatic case that vaccines cause autism (Baker, 2008). The rhetorical use of co-occurring statistical trends and co-occurring phenomena to suggest causality is an effective way of making a claim to a wider lay public (Best, 2004; Normand & Dallery, 2007). ;;
These social conditions set the platform for the debate about the increased prevalence of childhood ASD diagnoses by consequently framing the issue in such a way as to direct attention to the more medically oriented possible causes (Baker, 2008; Furedi, 2006), subsequently legitimizing these state- ments, rather than looking to social influences such as changing measure- ments and ideas about childhood ASD (though these are often used as counter-arguments to the vaccine-induced hypotheses). Coinciding with the widespread media attention at the time to the Wakefield et al. (1998) study, considered a key catalyst of the vaccine-critical ASD movement (Baker, 2008; Begley, 2009; Kirby, 2005), focus was placed on environmental toxins and medical interventions in childhood that can affect neurological development and functioning (Matson & Minshawi, 2006). As such, the issue was framed from a medicalized perspective, one of disorder (and not simply difference), which also impacted how the issue was rhetorically presented by eager claimsmakers and subsequently dealt with (Baker, 2008; Best, 1987, 2008b; Hilgartner & Bosk, 1988; Molloy & Vasil, 2002; Poulson, 2009). ;;
If a treatment or strategy passes muster, it is formally presented at a think tank and then at a general conference. (Edelson, 2007) 
Investigation into the epidemiological breadth of childhood ASD, such as the California-based study described earlier, was prompted largely by the reaction of parents (whose children had ASD) to the Wakefield et al. (1998) study suggesting a link between vaccines and autism (Baker, 2008; Shevell & Fombonne, 2006) and the recommendation of the United States Public Health Service and the American Academy of Pediatrics in July 1999 to remove thimerosal from infant vaccines as a precautionary measure, even though there was no compelling evidence of its harm (DeStefano, 2009). Additionally, though the Wakefield et al. (1998) study was soon after critically challenged and has involved claims of fraud and ethical violations (Begley, 2009; Offit, 2008), the influence of the popular media presenting the alarming prevalence trend statistics and scientific results suggesting the possibility of serious harm being induced to children via vaccines prompted more political, educational, legal, and social movements in a variety of ways involving parents. ;;
Investigation into the epidemiological breadth of childhood ASD, such as the California-based study described earlier, was prompted largely by the reaction of parents (whose children had ASD) to the Wakefield et al. (1998) study suggesting a link between vaccines and autism (Baker, 2008; Shevell & Fombonne, 2006) and the recommendation of the United States Public Health Service and the American Academy of Pediatrics in July 1999 to remove thimerosal from infant vaccines as a precautionary measure, even though there was no compelling evidence of its harm (DeStefano, 2009). Additionally, though the Wakefield et al. (1998) study was soon after critically challenged and has involved claims of fraud and ethical violations (Begley, 2009; Offit, 2008), the influence of the popular media presenting the alarming prevalence trend statistics and scientific results suggesting the possibility of serious harm being induced to children via vaccines prompted more political, educational, legal, and social movements in a variety of ways involving parents. 
Notably, parents of children with ASD utilized this hypothesis to themselves begin generating academic discussions and literature further reinforcing the plausibility of a vaccine–autism causal link, and to offer their own anecdotal experiences as evidence of this link14 (Baker, 2008; Grinker, 2007; Kirby, 2005). As Baker (2008) noted: ;;","cites for information;;
qualifies;;
discusses;;
discusses;;","neutral;;
neutral;;
neutral;;
negative;;",no;;,
2010,10.1177/0017896910363146,Other,"Evaluating a web-based MMR decision aid to support informed decision-making by UK parents:A before-and-after feasibility study 
","Objective: The objective of this feasibility study was to evaluate the acceptability and potential effectiveness of a web-based MMR decision aid in supporting informed decision-making for the MMR vaccine.
Design: This was a prospective before-and-after evaluation.
Setting: Thirty parents of children eligible for MMR vaccination were recruited from two childcare organizations in a moderately deprived community in a city in the north of England.
Method: Parents completed postal questionnaires at recruitment, one week and three months after using the decision aid. Data on the acceptability of the decision aid, informed decision-making outcome measures and vaccine uptake were collected. Telephone interviews were conducted with five parents. Acceptability data were analysed using simple descriptive statistics. Repeated measures ANOVAs were undertaken for analysing the informed decision-making data. Content analysis of the qualitative data was undertaken.
Results: Twenty six parents (87 per cent) completed all three study questionnaires. The decision aid was found to be acceptable to parents and was considered useful in supporting their informed decision-making. There was a statistically significant increase in parents’ knowledge over time and statistically significant decrease in decisional conflict for the MMR decision. Most parents (88 per cent) reported vaccinating their child.
Conclusions: We cannot extrapolate from our data to infer that the decision aid has changed decision-making outcomes or influenced vaccination uptake. However, findings suggest that it may increase knowledge about MMR and reduce decisional conflict to a level where parents can make an informed decision. A randomized controlled trial is now underway to expand on these findings.
",Background;;,"In the UK, controversy over the safety of the combined measles, mumps and rubella (MMR) vac- cine1 dented parents’ confidence in the vaccine, reflected in a sharp fall in uptake. ;;",credits;;,neutral;;,no;;,
2010,10.1038/nm0310-248b,doi.org,"A timeline of the Wakefield retraction

",None,None,"28 February Gastroenterologist Andrew Wakefield reports in The Lancet that his team has found a “genuinely new syndrome”—a link between the measles, mumps and rubella (MMR) vaccine and an increased risk of autism (Lancet 351, 637–641, 1998).;;",describes;;,neutral;;,no;;,This article has no paragraphs in it.
2010,10.1177/1053815110366656,Other,"Seeing the Forest Among the Trees: When Data Do Not Speak Loud Enough 
",None,introduction;;,"A day barely goes by without some mention of autism in the media. For example, as I write this commentary, on February 2, 2010, the editors of The Lancet published a retraction of the article by Wakefield et al. (1998) that indicated a link between pervasive developmental disorder in children and childhood vac- cinations. Where does this retraction leave the families who made a conscious choice not to vaccinate their children because of the publication? ;;",discusses;;,neutral;;,yes;;,
2010,10.1177/0963662509359490,doi.org,"A case of conflicting norms? Mobilizing and accountability information in newspaper coverage of the autism–vaccine controversy



","When reporting health risks, the news media are often criticized for omitting “mobilizing” information that allows readers to act on existing attitudes. Using American and British newspaper coverage of the autism–vaccine controversy as a case study, this article takes a “behind the scenes” look at normative pressures that may influence whether such information appears in coverage. In particular, can holding health officials accountable for their actions potentially “crowd out” mobilizing information? A content analysis suggests that mobilizing information (at least one of four examples) was present in only 16% of articles, compared to 38% that mentioned accountability messages (at least one of two examples). US newspapers were significantly more likely to mention at least one mobilization example. Finally, although only 11% discussed both, articles were more likely to discuss certain mobilizing and accountability examples together. Implications for journalism ethics and vaccine risk communication are discussed.

","middle section; “Overview of the AVC”;;
middle section; “Overview of the AVC”;;","On 28 February 1998, an article appeared in the Lancet medical journal that described a potential link between a novel gastrointestinal syndrome and a type of childhood developmental regression consistent with autism. In the article, Wakefield et al. (1998) described the case histories of 12 children with regressive developmental disorders; 10 of the children were autistic. Upon examination, all 12 had a novel form of enterocolitis and a strain of the measles virus that matched the version used in the measles, mumps, and rubella (MMR) vaccine.;;
The second issue within the AVC emerged around the same time of the Lancet article: whether a vaccine preservative (thimerosal) was also causing autism in young children. At the time of the Wakefield et al. (1998) study, thimerosal had been in use as a vaccine preservative for nearly seven decades. It is 50% ethylmercury by weight (Baker, 2008), making it chemically similar to methylmercury – a known neurotoxin in high doses (Food and Drug Administration [FDA], 2009). However, there are several key differences.;;","describes;;
discusses;;","neutral;;
neutral;;",no;;,
2010,10.1002/9780470710470.refs,Other,An assessment strategy to promote judgement and understanding of statistics in medical applications ,None,Background;;,"Many high profile examples of statistics gone wrong have occurred in the field of medicine where the consequences of poorly conducted statistical analysis has led to a serious and adverse outcome. One of the best documented of such incidences is the reported link between the Measles, Mumps and Rubella vaccine (MMR) and autism (Wakefield et al., 1998), which was based on a very small study sample. Although the evidence seemed compelling at the time, a later review highlighted that the study design was fundamentally flawed and the majority of the original authors subsequently retracted their findings (Murch et al., 2004). ;;",discusses;;,negative;;,yes;;,The corresponding DOI is correlated to a document containing the Reference list only. The whole article has been taken in consideration instead.
2010,10.12968/jpar.2010.2.3.cpd1,Other,Continuing Professional Development: Reading and reviewing academic articles,"This module will focus on accessing, reading and understanding academic journal articles. The ability to understand and use articles from journals is a fundamental aspect of paramedic practice. Like any skill, the ability to read and interpret journal articles, improves the more you practise it. If you are not used to reading articles, or it is not part of your everyday practice, then it can appear pretty daunting in the first instance. This module aims to ‘demystify’ and address some of these fears and hopefully at the end of the module, readers will feel more confident to access, read and begin to make sense of the published literature. 
",middle section; “A case study “;;,"The alleged link between the Measles Mumps Rubella (MMR) immunization and autism is probably one of the better-known examples following the now infamous article in the Lancet by Dr Andrew Wakefield and his colleagues. The original article in the Lancet (Wakefield et al, 1998) included eleven other authors (ten have subsequently withdrawn their support of the article) that was jointly launched at a press conference in London, and led to many years of clinical debate and parental confusion as to the efficacy and side-effects of the MMR vaccine. 
The article reported on a study of 12 children who had been diagnosed with a spectrum of autism disorders linked to the MMR vaccine. ;;",discusses;;,negative;;,no;;,
2010,10.1586/erv.10.20,Other,"Monitoring and assessing vaccine safety: a European perspective

","The success of vaccination programs is an uncontroversial reality – in Europe as well as worldwide. On the other hand, the perceived risk of adverse events in the general public is the most important threat for implementing successful vaccination programs in Europe. For this reason, monitoring and assessing vaccine safety is a priority for public health. Vaccine safety is assessed both before and after vaccine authorization. In postmarketing settings, different activities related to vaccine safety usually involve several different stakeholders. In 2005, a new EU agency, the European Centre for Disease Prevention and Control, was established with the aim to strengthen Europe’s defences against infectious diseases. Implementing stable links between different stakeholders and defining clear roles in the EU is paramount in order to provide optimal and transparent information on adverse reactions following immunization, with the final goal of increasing compliance to safe and effective vaccination programs.

",introduction;;,"Today, the perceived risk of adverse events in the general public is the most important threat for successful vaccination programs in Europe. The suggested association between autism and the measles, mumps and rubella (MMR) vacci- nation [2,3] led to a significant decrease in vacci- nation coverage for the MMR vaccination in the UK and, subsequently, resulted in significantly increased incidence of measles and subsequent deaths [4–6]. A series of publications refuting this association has since then been published [7,8] but the public per- ception of the risk associated with MMR vaccination has proved to be hard to extinguish. 
",critiques;;,negative;;,no;;,
