Date,DOI,Source,Title,Abstract,Section,Citations to retracted article,Citing reasons,Sentiment (negative/neutral/positive),Mentions the article retraction,Notes
2009,10.1111/j.1365-2753.2009.01350.x,doi.org,"Personal experience in doctor and patient decision making: from psychology to medicine

","Traditional decision research shows that when people are told the probability of a rare event (e.g. the chance of side effects), they generally treat this event as if it were more likely than its objective probability (overweighting). In contrast, recent studies indicate that when outcomes are experienced firsthand, people tend to underweight the probability of rare events. In this paper, we suggest that the distinction between described and experienced information can play a significant role in shared decision making, and can provide a plausible explanation for some discrepancies between the perspectives of doctors and patients. We highlight some of the advantages and disadvantages of experiential and description‐based information, and how knowledge of these might be used to improve risk communication.",introduction;;,"However, when the chance of adverse outcomes is very small, or the risks are unsubstantiated, there is legitimate concern that undue worry about side effects may deter people from beneficial medical intervention. For example, the claim that childhood vaccination against measles, mumps and rubella is linked to increased risks of developing autism 1, led to a reduction in the uptake of the vaccination in the UK 2, despite the highly contentious nature of the claim 3-5. Moreover, the decision not to vaccinate was frequently made without any direct experience of the claimed side effects 6.;;",critiques;;,negative;;,no;;,
2009,10.1007/bf03379555,doi.org,"A Review on the Cognitive Neuroscience of Autism
","With increased recognition in the media, heightened prevalence, and advances in research technologies, investigation into the causes of autism has broadened in recent years. Studies at the molecular, structural, and behavioral levels have resulted in significant findings, linking autism to qualitative differences in neurological function and an alteration of early development. Familial aggregation of autism demonstrates a strong genetic factor, although genetics can not completely account for its pathogenesis. Studies show autism having one of the most complex pathologies among neurodevelopmental disorders. Future studies applying sophisticated methodologies in new areas may shed light on current mysteries surrounding the disorder.

",middle section;“ALTERNATIVE THEORIES  ”;;,"One of the more well known alternative theories is the possibility of autism caused by the MMR vaccine. Em- pirical evidence originates from a study illustrating frequent co-occurrence of gastrointestinal disease and autism in children (Wakefield et al., 1998). Parental reports also associated the onset of autistic behavior with MMR vaccination in 8 children. ;;",discusses;;,neutral;;,no;;,
2009,10.1017/s1463423609990284,doi.org,"Health visitors’ perception of their role in the universal childhood immunisation programme and their communication strategies with parents

","Aim
This study explored health visitors’ perception of their role in the universal childhood immunisation programme with particular emphasis on influencing factors and communication strategies.
Background
The majority of parents’ consent to immunisation, but some find decision-making in this area difficult and have unmet information needs. In the United Kingdom, health visitors routinely provide immunisation information for parents, whereas general practitioners (GPs) and practice nurses tend to administer vaccines and respond to parents/carers’ questions. Research has investigated health professionals’ views and knowledge about immunisation, but less is understood about health visitors’ role and how they communicate with parents.
Method
Following the Local Research Ethics and Research Governance permissions, all health visitors (n = 120) working in one county in the United Kingdom were invited to participate in the study. Semistructured interviews (n = 22) were undertaken using a prompt guide. The interviews were transcribed verbatim. Thematic analysis using an iterative approach was used to explore the data facilitated by NVIVO™ software.
Findings
Five themes emerged from the interviews. These were health visitors’ professional role; identity and perceived barriers and communication strategies, parents’ right to choose, confidence in measles, mumps, and rubella (MMR) vaccination and communicating with migrant families about immunisation. There were differences between the health visitors in their perceptions of their roles, skills and knowledge and communication strategies. Health visitors perceived that GPs and practice nurses took a paternalistic approach to the provision of immunisation information, while they used a parental decision-making model. Health visitors reported a loss of professional confidence following the MMR crisis.
Conclusion
Given the evidence that some parents find it difficult to gain the information they need about immunisation and health visitors’ acknowledgement that their usual communication models were not effective during the MMR crisis, we feel specific communication skills training is needed to enable health professionals to provide parents with appropriate decision support.
",introduction;;,"This almost reaches the 95% target level to ensure herd immunity against infectious diseases. Concerns about the safety of measles, mumps, and rubella (MMR) vaccine were raised in 1998, following the publication of a paper that was widely interpreted as suggesting a link with autism and bowel disease (Wakefield et al., 1998). However, the findings have not been subsequently supported (Bedford et al., 2005), and the paper has been discredited.;;",disputes;;,neutral;;,no;;,
2009,10.3109/9781420060744-15,Other,"Vaccine Safety 
",None,middle section; “FALSE PERCEPTIONS OF SAFETY ”;;,"Concerns about vaccine safety can reduce the acceptance of immunizations with consequent outbreaks of vaccine-preventable diseases even when the scientific data do not support a causal relationship. Alleged links between measles, mumps, and rubella (MMR) vaccine and inflammatory bowel disease and autism were made on the basis of very weak anecdotal observations (65,66). Careful reviews of these hypotheses found them to be without merit (67,68). ;;
",critiques;;,negative;;,no;;,
2010,10.4137/iii.s3662,doi.org,"Relationship between Celiac Disease Markers and Gastrointestinal Disease in Children with Autism



","Aim
This study was designed to determine if there is a relationship between celiac disease (CD) and the presence of gastrointestinal disease (GI) disease in children with autism.

Subjects and Methods
One hundred twenty-two children were tested for IgG and IgA anti-transglutaminase autoantibodies (55 autistic children with GI disease, 28 non autistic children with no GI disease, 30 autistic children with no GI disease, and 9 non autistic children with GI Disease). We also compared the presence/level of these autoantibodies to presence of anti-neutrophil cytoplasmic antibodies (ANCA) and level of Alpha-1 Antitrypsin (AAT).

Results
We did not find a significant difference in the level of anti-transglutaminase IgG or IgA in autistic children with GI disease compared to controls. However, we found a significant relationship between the presence of ANCA and low-level IgG anti-transglutaminase IgG in children with autism and GI disease.

Discussion
Although there appears to be no relationship between these celiac disease markers and the presence of GI disease in autistic children, these results suggest a possible association between sub diagnostic levels of anti-transglutaminase IgG and the presence of ANCA, and therefore, supports the hypothesis that there is a generalized autoimmune dysfunction in autistic children with GI disease.
",Final section; “Discussion”;;,"Five subjects (3.3%) were diagnosed with CD, which was significantly higher (P = 0.014) than CD prevalence for the general pediatric population.
There have been several reports of immune dysfunction in autistic children with GI disease.25–32 Immune dysfunction has been reported in autistic children, including autoimmunity to central nervous system (CNS) proteins.33–35;;",obtains support from;;,neutral;;,no;;,
2010,10.1108/s1057-6290(2010)0000011015,Other,"The rhetoric of science and statistics in claims of an autism epidemic

","Contribution to the field – Elucidates how the medicalization of childhood developmental disabilities and increased lay involvement (e.g., parents) in the social problems process were vital for the proliferation of attention and resources directed to autism presently. The fundamental scientific method and the lack of sufficient, valid scientific evidence are not integral to the continuation of the movement that posits vaccines cause autism. The content of these claims is unfettered on the Internet as an arena for claimsmaking, allowing a lay social movement to continue that often stands in opposition to recognized scientific authority and evidence.","middle section; “CAUSE OR COINCIDENCE? ”;;
Middle section; “MEDICALIZATION OF CHILDHOOD ASD”;; 
Middle section; “SCIENTIFIC AGENCY AND PARENT-EXPERTS ”;;
Middle section; “SCIENTIFIC AGENCY AND PARENT-EXPERTS ”;;","In the United States in particular, the focus was on thimerosal in vaccines as the major culprit for advocacy groups and parents in suggesting a causal link between exposure to vaccines and the outcome of autism in their children, when symptoms of autism generally are identified and vaccinations administered at approximately the same time period (Baker, 2008; Doja & Roberts, 2006; Geier, King, Sykes, & Geier, 2008; Katz, 2006; Normand & Dallery, 2007; Offit & Moser, 2009; Shevell & Fombonne, 2006). In confluence with the implementation of more extensive vaccination regimens of young children beginning in the early 1990s (Bernard et al., 2001; Fombonne, 2008; Stehr-Green et al., 2003), medical evidence positing a link between vaccines and ASD (e.g., Wakefield et al., 1998), and a similar time frame for vaccine administration and onset of ASD symptoms, and increased prevalence trends of ASD diagnoses puts forth, on the surface, a dramatic case that vaccines cause autism (Baker, 2008). The rhetorical use of co-occurring statistical trends and co-occurring phenomena to suggest causality is an effective way of making a claim to a wider lay public (Best, 2004; Normand & Dallery, 2007). ;;
These social conditions set the platform for the debate about the increased prevalence of childhood ASD diagnoses by consequently framing the issue in such a way as to direct attention to the more medically oriented possible causes (Baker, 2008; Furedi, 2006), subsequently legitimizing these state- ments, rather than looking to social influences such as changing measure- ments and ideas about childhood ASD (though these are often used as counter-arguments to the vaccine-induced hypotheses). Coinciding with the widespread media attention at the time to the Wakefield et al. (1998) study, considered a key catalyst of the vaccine-critical ASD movement (Baker, 2008; Begley, 2009; Kirby, 2005), focus was placed on environmental toxins and medical interventions in childhood that can affect neurological development and functioning (Matson & Minshawi, 2006). As such, the issue was framed from a medicalized perspective, one of disorder (and not simply difference), which also impacted how the issue was rhetorically presented by eager claimsmakers and subsequently dealt with (Baker, 2008; Best, 1987, 2008b; Hilgartner & Bosk, 1988; Molloy & Vasil, 2002; Poulson, 2009). ;;
If a treatment or strategy passes muster, it is formally presented at a think tank and then at a general conference. (Edelson, 2007) 
Investigation into the epidemiological breadth of childhood ASD, such as the California-based study described earlier, was prompted largely by the reaction of parents (whose children had ASD) to the Wakefield et al. (1998) study suggesting a link between vaccines and autism (Baker, 2008; Shevell & Fombonne, 2006) and the recommendation of the United States Public Health Service and the American Academy of Pediatrics in July 1999 to remove thimerosal from infant vaccines as a precautionary measure, even though there was no compelling evidence of its harm (DeStefano, 2009). Additionally, though the Wakefield et al. (1998) study was soon after critically challenged and has involved claims of fraud and ethical violations (Begley, 2009; Offit, 2008), the influence of the popular media presenting the alarming prevalence trend statistics and scientific results suggesting the possibility of serious harm being induced to children via vaccines prompted more political, educational, legal, and social movements in a variety of ways involving parents. ;;
Investigation into the epidemiological breadth of childhood ASD, such as the California-based study described earlier, was prompted largely by the reaction of parents (whose children had ASD) to the Wakefield et al. (1998) study suggesting a link between vaccines and autism (Baker, 2008; Shevell & Fombonne, 2006) and the recommendation of the United States Public Health Service and the American Academy of Pediatrics in July 1999 to remove thimerosal from infant vaccines as a precautionary measure, even though there was no compelling evidence of its harm (DeStefano, 2009). Additionally, though the Wakefield et al. (1998) study was soon after critically challenged and has involved claims of fraud and ethical violations (Begley, 2009; Offit, 2008), the influence of the popular media presenting the alarming prevalence trend statistics and scientific results suggesting the possibility of serious harm being induced to children via vaccines prompted more political, educational, legal, and social movements in a variety of ways involving parents. 
Notably, parents of children with ASD utilized this hypothesis to themselves begin generating academic discussions and literature further reinforcing the plausibility of a vaccine–autism causal link, and to offer their own anecdotal experiences as evidence of this link14 (Baker, 2008; Grinker, 2007; Kirby, 2005). As Baker (2008) noted: ;;","cites for information;;
qualifies;;
discusses;;
discusses;;","neutral;;
neutral;;
neutral;;
negative;;",no;;,
2010,10.1177/0017896910363146,Other,"Evaluating a web-based MMR decision aid to support informed decision-making by UK parents:A before-and-after feasibility study 
","Objective: The objective of this feasibility study was to evaluate the acceptability and potential effectiveness of a web-based MMR decision aid in supporting informed decision-making for the MMR vaccine.
Design: This was a prospective before-and-after evaluation.
Setting: Thirty parents of children eligible for MMR vaccination were recruited from two childcare organizations in a moderately deprived community in a city in the north of England.
Method: Parents completed postal questionnaires at recruitment, one week and three months after using the decision aid. Data on the acceptability of the decision aid, informed decision-making outcome measures and vaccine uptake were collected. Telephone interviews were conducted with five parents. Acceptability data were analysed using simple descriptive statistics. Repeated measures ANOVAs were undertaken for analysing the informed decision-making data. Content analysis of the qualitative data was undertaken.
Results: Twenty six parents (87 per cent) completed all three study questionnaires. The decision aid was found to be acceptable to parents and was considered useful in supporting their informed decision-making. There was a statistically significant increase in parents’ knowledge over time and statistically significant decrease in decisional conflict for the MMR decision. Most parents (88 per cent) reported vaccinating their child.
Conclusions: We cannot extrapolate from our data to infer that the decision aid has changed decision-making outcomes or influenced vaccination uptake. However, findings suggest that it may increase knowledge about MMR and reduce decisional conflict to a level where parents can make an informed decision. A randomized controlled trial is now underway to expand on these findings.
",Background;;,"In the UK, controversy over the safety of the combined measles, mumps and rubella (MMR) vac- cine1 dented parents’ confidence in the vaccine, reflected in a sharp fall in uptake. ;;",credits;;,neutral;;,no;;,
2010,10.1038/nm0310-248b,doi.org,"A timeline of the Wakefield retraction

",None,None,"28 February Gastroenterologist Andrew Wakefield reports in The Lancet that his team has found a “genuinely new syndrome”—a link between the measles, mumps and rubella (MMR) vaccine and an increased risk of autism (Lancet 351, 637–641, 1998).;;",describes;;,neutral;;,no;;,This article has no paragraphs in it.
2010,10.1177/1053815110366656,Other,"Seeing the Forest Among the Trees: When Data Do Not Speak Loud Enough 
",None,introduction;;,"A day barely goes by without some mention of autism in the media. For example, as I write this commentary, on February 2, 2010, the editors of The Lancet published a retraction of the article by Wakefield et al. (1998) that indicated a link between pervasive developmental disorder in children and childhood vac- cinations. Where does this retraction leave the families who made a conscious choice not to vaccinate their children because of the publication? ;;",discusses;;,neutral;;,yes;;,
2010,10.1177/0963662509359490,doi.org,"A case of conflicting norms? Mobilizing and accountability information in newspaper coverage of the autism–vaccine controversy



","When reporting health risks, the news media are often criticized for omitting “mobilizing” information that allows readers to act on existing attitudes. Using American and British newspaper coverage of the autism–vaccine controversy as a case study, this article takes a “behind the scenes” look at normative pressures that may influence whether such information appears in coverage. In particular, can holding health officials accountable for their actions potentially “crowd out” mobilizing information? A content analysis suggests that mobilizing information (at least one of four examples) was present in only 16% of articles, compared to 38% that mentioned accountability messages (at least one of two examples). US newspapers were significantly more likely to mention at least one mobilization example. Finally, although only 11% discussed both, articles were more likely to discuss certain mobilizing and accountability examples together. Implications for journalism ethics and vaccine risk communication are discussed.

","middle section; “Overview of the AVC”;;
middle section; “Overview of the AVC”;;","On 28 February 1998, an article appeared in the Lancet medical journal that described a potential link between a novel gastrointestinal syndrome and a type of childhood developmental regression consistent with autism. In the article, Wakefield et al. (1998) described the case histories of 12 children with regressive developmental disorders; 10 of the children were autistic. Upon examination, all 12 had a novel form of enterocolitis and a strain of the measles virus that matched the version used in the measles, mumps, and rubella (MMR) vaccine.;;
The second issue within the AVC emerged around the same time of the Lancet article: whether a vaccine preservative (thimerosal) was also causing autism in young children. At the time of the Wakefield et al. (1998) study, thimerosal had been in use as a vaccine preservative for nearly seven decades. It is 50% ethylmercury by weight (Baker, 2008), making it chemically similar to methylmercury – a known neurotoxin in high doses (Food and Drug Administration [FDA], 2009). However, there are several key differences.;;","describes;;
discusses;;","neutral;;
neutral;;",no;;,
2010,10.1002/9780470710470.refs,Other,An assessment strategy to promote judgement and understanding of statistics in medical applications ,None,Background;;,"Many high profile examples of statistics gone wrong have occurred in the field of medicine where the consequences of poorly conducted statistical analysis has led to a serious and adverse outcome. One of the best documented of such incidences is the reported link between the Measles, Mumps and Rubella vaccine (MMR) and autism (Wakefield et al., 1998), which was based on a very small study sample. Although the evidence seemed compelling at the time, a later review highlighted that the study design was fundamentally flawed and the majority of the original authors subsequently retracted their findings (Murch et al., 2004). ;;",discusses;;,negative;;,yes;;,The corresponding DOI is correlated to a document containing the Reference list only. The whole article has been taken in consideration instead.
2010,10.12968/jpar.2010.2.3.cpd1,Other,Continuing Professional Development: Reading and reviewing academic articles,"This module will focus on accessing, reading and understanding academic journal articles. The ability to understand and use articles from journals is a fundamental aspect of paramedic practice. Like any skill, the ability to read and interpret journal articles, improves the more you practise it. If you are not used to reading articles, or it is not part of your everyday practice, then it can appear pretty daunting in the first instance. This module aims to ‘demystify’ and address some of these fears and hopefully at the end of the module, readers will feel more confident to access, read and begin to make sense of the published literature. 
",middle section; “A case study “;;,"The alleged link between the Measles Mumps Rubella (MMR) immunization and autism is probably one of the better-known examples following the now infamous article in the Lancet by Dr Andrew Wakefield and his colleagues. The original article in the Lancet (Wakefield et al, 1998) included eleven other authors (ten have subsequently withdrawn their support of the article) that was jointly launched at a press conference in London, and led to many years of clinical debate and parental confusion as to the efficacy and side-effects of the MMR vaccine. 
The article reported on a study of 12 children who had been diagnosed with a spectrum of autism disorders linked to the MMR vaccine. ;;",discusses;;,negative;;,no;;,
2010,10.1586/erv.10.20,Other,"Monitoring and assessing vaccine safety: a European perspective

","The success of vaccination programs is an uncontroversial reality – in Europe as well as worldwide. On the other hand, the perceived risk of adverse events in the general public is the most important threat for implementing successful vaccination programs in Europe. For this reason, monitoring and assessing vaccine safety is a priority for public health. Vaccine safety is assessed both before and after vaccine authorization. In postmarketing settings, different activities related to vaccine safety usually involve several different stakeholders. In 2005, a new EU agency, the European Centre for Disease Prevention and Control, was established with the aim to strengthen Europe’s defences against infectious diseases. Implementing stable links between different stakeholders and defining clear roles in the EU is paramount in order to provide optimal and transparent information on adverse reactions following immunization, with the final goal of increasing compliance to safe and effective vaccination programs.

",introduction;;,"Today, the perceived risk of adverse events in the general public is the most important threat for successful vaccination programs in Europe. The suggested association between autism and the measles, mumps and rubella (MMR) vacci- nation [2,3] led to a significant decrease in vacci- nation coverage for the MMR vaccination in the UK and, subsequently, resulted in significantly increased incidence of measles and subsequent deaths [4–6]. A series of publications refuting this association has since then been published [7,8] but the public per- ception of the risk associated with MMR vaccination has proved to be hard to extinguish. 
",critiques;;,negative;;,no;;,
2010,10.1179/016164110x12645013515214,Other,"Neurological complications following vaccinations 
","Objective: To review the most common neurological disorders associated with various vaccines, and offer suggestions aiming at a better understanding if a causal relationship between the neurological complications and the vaccination is feasible.
Methods: A literature search was conducted in PubMed using combination of the following items: vaccines, vaccination, immunization and neurological complications. Review of reports and publications from the World Health Organizations, US Centers for Disease Control and the Vaccine Adverse Event Reporting System regarding safety and common neurological complications following vaccinations. Especial attention was given to the incidence of complications in various Latin American countries.
Results: Neurological complications following vaccination are rare, and in most cases, represent a monophasic neurological event with good clinical recovery. However, serious and fatal complications have been reported. In general, neurological adverse events may not be causally related to the vaccine, and occur at much lower rates than same events following natural disease.
Discussion: Recent climatic changes and frequent international travel have changed the epidemiological spectrum of some infectious diseases. In view of the rapidly growing number of vaccines available and the need to implement massive immunization campaigns in several regions of the world, it is imperative to understand the potential adverse reactions of vaccinations. Neurological disorders are among the most serious, and on rare occasions, life-threatening complications after vaccination.
","introduction;;
Middle section; “Viral vaccines”;;","Shortly after, severe neurological syndromes were described in association with various vaccina- tions, including encephalomyelitis after rabies vaccina- tion, acute disseminated encephalomyelitis following measles vaccination, neuritis and deafness after mumps vaccination, paralytic disease after polio vaccination, and hypotonic–hyporesponsive episodes following pertussis vaccination among others (Table 1). More recently, a possible association of austism with measles vaccination, multiple sclerosis with recombinant hepa- titis B vaccination and Guillain–Barre syndrome after influenza vaccination has been suggested4–6. 
In general, adverse events associated with one vaccine should not be generalized to all other vaccines, or even to different versions of the same vaccine. ;;
The measles–mumps–rubella vaccine has also been thought to cause ileocolonic lymphoid nodular hyperplasia permitting the absorption of non-perme- able peptides, possibly related to developmental disorders. However, the existence of this association is doubtful4. In addition, a recent publication describes a 5-year-old boy who developed a febrile rigid-akinetic syndrome 15 days following measles vaccination15. ;;","cites for information;;
disputes;;","neutral;;
neutral;;",no;;,
2010,10.1080/19460171003714989,doi.org,"Social movements, knowledge and public policy: the case of autism activism in Canada and the US

","This paper explores the role of social movements in the policy process and, in particular, the ways in which movements interact with, access, and deploy expert knowledge. In the technocratic model, citizens are conceptualized as undifferentiated, rather than considered in terms of distinctive identities or interests. Their inclusion in policy-making is viewed as a technical problem to be ‘solved’ through forms of citizen engagement, rather than viewing citizens as active agents in the mobilization of distinctive knowledges. Citizens, we argue, are more than the undifferentiated lump that appears in the technocratic model under the guise of citizen engagement. Drawing on a case study of autism activism in Canada and the US, we demonstrate the range of ways in which civil society actors both deploy and contest expert knowledge in the policy process, and discuss the implications for how we conceptualize knowledge mobilization in policy processes.

","middle section; “2. Knowledge, social movements and policy”;;","Parents in Canada, by contrast, do not have a similar institutional opening in the system for legal redress.
An important, albeit controversial example, of how evidence can lead to wildly different conclusions occurred after a study that identified a potential link between the MMR vaccine and autism (Wakefield et al. 1998). The study became a lightning rod for the already existing vaccination movement and led to widespread panic among parents who feared for the health and safety of their children.;;",credits;;,negative;;,no;;,
2010,10.1080/09687591003701231,Other,"They just seem to live their lives in their own little world’: lay perceptions of autism 
","The prevalence of autism spectrum disorders is believed to be higher than that of other conditions, such as Down syndrome or diabetes, yet few studies have explored the ideas lay people have about autism. Semi‐structured interviews were used to explore how 10 lay people with no knowledge or experience of autism conceptualised autism. Interpretative phenomenological analysis and discourse analysis illuminated four discourses: (1) autism as transgressing normative expectancies; (2) dependency and functional ability discourse; (3) autism and the discourse of mental status; (4) autism and explanatory discourses. Participants demonstrated clear views (although not necessarily correct) about the nature, origins and manifestations of autism. They drew upon their understanding of normal child development to make these assessments and they made judgements about the ability of individuals with autism to attain social independence. It is recommended that interactions between lay people and people with autism may help develop positive conceptualisations of autism.

",Final section; “Discussion”;;,"That autism could be an act of God was also a finding resonated in the studies of Gray (1995) and Huws, Jones, and Ingledew (2001). Although the overall consensus at the time of the present study indicated that the risk of the MMR vaccine causing autism was insignificant (Kaye, Melero-Montes, and Jick 2001; Taylor et al. 2002), that many of the partici- pants still perceived autism to be caused by this vaccine demonstrates the prevailing influence of earlier claims that the two were linked (Wakefield et al. 1998). 
The analysis shows that participants perceived people with autism to behave in ways that contravened societal and developmental norms, that they had increased dependency on others, that the autism was confining, that it was a condition like mental retardation or learning disability and that it was caused by internal and external factors. ;;",credits;;,neutral;;,no;;,
2010,10.1080/10810731003780714,Other,"Setting the Record Straight: Vaccines, 
Autism, and the Lancet 
",None,None,,,,,"This article is an Editorial;
Bad citation format;;"
2010,10.1038/ajg.2010.149,Other,Retraction: Enterocolitis in Children With Developmental Disorders,None,None,"On 28 January 2010, the UK General Medical Council’s Fitness to Practice Panel raised concerns about a paper published in the Lancet by Dr Wakefield et al. (1). The main issues were that the patient sample collected was likely to be biased and that the state- ment in the paper, that the study had local ethics committee approval, was false. ;;
There was also the possibility of a serious conflict of interest in the interpretation of the data. The Lancet has now retracted this paper (1). This paper in the American Journal of Gastroenterology (AJG) (2) also includes the 12 patients in the original Lancet article and therefore we retract this AJG paper from the public record. ;;","discusses;;
critiques;; ","negative;;
negative;;",Yes;;,This article is a retraction document.
2010,10.1586/erv.10.36,Other,"Current controversies in the 
USA regarding vaccine safety 
","As a result of the vaccines discovered in the 20th Century, parents and many healthcare providers of the 21st Century have limited or no experience with the devastating effects of diseases such as polio, smallpox or measles. Fear of disease has shifted to concerns regarding vaccine safety. Scientific evidence has refuted many of the misconceptions regarding vaccine safety; however, parental refusal of vaccines is increasing. Here we review six of the most prevalent controversies surrounding vaccine safety: the proposed causal relationship between receipt of the measles–mumps–rubella vaccine and autism; thimerosal as a potential trigger for autism; religious objection based on some vaccine viruses being grown in cell lines from aborted fetal tissues; parental worries that use of the human papillomavirus vaccine may lead to youth promiscuity; fears regarding the purported association between pertussis vaccination and adverse neurological outcomes; and concerns regarding too many vaccines overloading or weakening the infant immune system. Healthcare providers are ideally positioned to correct these misconceptions, but they must recognize and acknowledge parents’ concerns, educate themselves on the latest scientific research that addresses these, and dedicate sufficient time to discuss vaccine safety with worried parents.

",middle section; “Neurodevelopmental concerns: disconnecting autism“;;,"Andrew Wakefield, a gastroen- terologist in the UK, was the first to postulate the so-called ‘leaky-gut’ theory. Wakefield’s theory was supported by studies that identified measles virus nucleic acid sequences in the blood cells and intestinal tissue of some children who had experienced severe behavioral regression [12,13]. A similar investigation with a larger sample failed to reveal persistence of measles virus nucleic acids in the peripheral blood of children with autism-spectrum disorder [14]. 
",disputes;;,negative;;,no;;,
2010,10.1097/01720610-201006000-00012,Other,MMR vaccine and autism: Is there a link?,None,Background;;,"Many parents are concerned about the safety of vaccines that are given to their infants and children. In 1998, Dr Andrew Wakefield, a British gas- troenterologist, published an article in The Lancet that suggested a link between the MMR vaccine and the development of autism.1 Based on the evaluation of 12 children, Dr Wakefield and colleagues reported that patients could develop intestinal symptoms and subsequent autistic regression following immunization with the MMR vaccine. ;;",describes;;,neutral;;,no;;,
2010,10.3928/02793695-20100506-02,doi.org,"Update on Autism and Vaccines
","As the rate of autism spectrum disorders rises, parents are searching for answers. In this article, a small study that fueled the belief in an association between autism and vaccines is reviewed, and the scientific evidence regarding the relationship between autism and vaccines is explored.

","middle section; “The 1998 Lancet Study”;;
middle section; “New Evidence”;;
middle section; “The Lancet Retracts”;;
middle section; “The Lancet Retracts”;;","In 1998, Dr. Andrew Wakefield, a gastroenterologist, and his colleagues reported in The Lancet a possible association between autistic symptoms; irritable bowel disease; and the vaccine for measles, mumps, and rubella (MMR) (Wakefield et al., 1998). Wakefield and his colleagues described unusual bowel symptoms among 12 children referred to a pediatric gastroenterology clinic.;;
Contrary evidence to Wakefield et al.’s (1998) findings emerged. Fombonne and Chakrabarti (2001) studied three groups of children in the United Kingdom:
A group of 98 children with autism, diagnosed prior to receiving the MMR vaccine.;;
In an 81-word editorial, Lancet editors retracted Wakefield et al.’s (1998) paper in early 2010 (“Retraction,” 2010). Interestingly, the reason cited for the paper being retracted was ethical.;;
The editors stated that children were not “consecutively referred” as stated in the paper; in fact, the Fitness to Practise Council had found that institutional review ethics rules had been violated. Specifically, Wakefield et al. (1998) had not obtained approval for invasive tests (lumbar puncture and colonoscopy) conducted on the children. Indeed, the proposal had been submitted under a different study; some called the paper an “iconic symbol of bad science” (Greenhalgh, 2010, p. 644).;;","describes;;
disputes;;
discusses;;
discusses;;","neutral;;
neutral;;
negative;;
negative;;",yes;;,
2010,10.1007/bf03391757,doi.org,"What Every Behavior Analyst Should Know About the “MMR Causes Autism” Hypothesis

","In 1998, the English physician Andrew Wakefield suggested that the MMR vaccine insults the guts of children who then regress developmentally and become autistic. Although his research did not provide firm evidence for this hypothesis, many believe that (a) the MMR vaccine can cause autism; (b) children with autism typically have gastrointestinal problems; and, (c) a necessary component of treating autism is “treating the gut” through dietary restrictions. Research has subsequently shown that Wakefield’s hypothesis is unquestionably false, children with autism are not more likely to have gastrointestinal problems, and there is no sound evidence that diets are a valid treatment for autism. This paper will critically review these topics.

","introduction;;
Middle section; “Does the MMR Vaccine Cause Autism?”;;
Middle section; “Does the MMR Vaccine Cause Autism?”;;","The purpose of this article is to provide important information to behavior analysts about the 
relationship (or lack thereof) between autism and the measles-mumps-rubella (MMR) vaccine. Andrew Wakefield first suggested that the MMR vaccine could produce severe bowel problems and regression in development that manifests as autism (Wakefield et al., 1998). With his colleagues at the Royal Free Hospital, he studied 12 children with inflammation in their intestines. ;;
In a study published in the British medical journal the Lancet, Andrew Wakefield and colleagues stated that regressive autism and severe bowel problems might be associated with the MMR vaccine (Wakefield et al., 1998). This study suggested that a component of the measles virus from the vaccine was found in the guts of their participants and was the cause of gastrointestinal problems that led to regression. ;;
He has held press conferences since then to present unpublished research to bolster his claims and to assert that the United Kingdom released the MMR vaccine without proper testing. 
In July of 2007, Britain’s General Medical Council (GMC) launched an investigation into the fitness of Andrew Wakefield and two of his collaborators to practice medicine, stemming from their autistic regression study (Wakefield et al., 1998). The GMC ultimately found Wakefield to have engaged in misconduct related to this research (Deer, 2010). ;;","describes;;
credits;;
discusses;; ","neutral;;
neutral;;
negative;;",no;;,
2010,10.1002/9781444325461.biblio,Other, History of Autism,None,Middle section; “The MMR Story”;;,"The best-known hypothesis of an external causative agent—though since rejected by many large-scale studies—is the 1998 proposal by the British gastroenterologist, Dr. Andrew Wakefield, in the medical journal, The Lancet, that the triple MMR (measles, mumps, rubella) vaccine could be bringing about autism in children.81 The story began in February that year when the Royal Free Hospital in London called a press conference at which Wakefield took the microphone and announced that he and his colleagues had discovered that eight of 12 children in their study had developed a serious intestinal inflammation— which he called “autistic enterocolitis”—an average of six days after receiv- ing the MMR jab. ;;",qualifies;;,negative;;,no;;,The corresponding DOI is correlated to a document containing the Reference list only. The whole article has been taken in consideration instead.
