0,1,2,3,4,5,6,7,8,9,10,11
2097384229,10.1080/014198700329114,2014,2010,10.1017/CBO9780511761034,The trouble with the Congo : local violence and the failure of international peacebuilding,Séverine Autesserre,,Cambridge University Press,2010.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.1177/1468797615588425,Introduction: Guiding the pilgrim,Evgenia Mesaritou ;; Simon Coleman ;; John Eade,Tourist Studies,SAGE Publications,2016.0,mag,1
2097384229,10.1080/014198700329114,2014,2010,10.1080/01419870.2011.556748,The patterns of ethnic settlement and violence: a local-level quantitative analysis of the Bosnian War,Stefano Costalli ;; Francesco N. Moro,Ethnic and Racial Studies,Taylor & Francis,2011.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.3390/REL9070213,"Agitators, Tranquilizers, or Something Else: Do Religious Groups Increase or Decrease Contentious Collective Action?",Yu Tao,Religion,Multidisciplinary Digital Publishing Institute,2018.0,mag,1
2097384229,10.1080/014198700329114,2014,2010,10.1016/J.POLGEO.2010.01.011,Localizing geopolitics: Disaggregating violence and return in conflict regions,Gearóid Ó Tuathail,Political Geography,Pergamon,2010.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.1080/00343400050192856,"Commentary: Economic Change, Ethnic Relations and the Disintegration of Yugoslavia",Jeff Pratt,Regional Studies,Taylor & Francis Group,2000.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.1057/9781137330727_7,"The Cross, the Crescent, and the War in Bosnia: The Legacy of Religious Involvement",Janine Natalya Clark,,"Palgrave Macmillan, London",2014.0,mag,1
2097384229,10.1080/014198700329114,2014,2010,,The Hegemony of Multiculturalism. A Comment on Will Kymlicka’s Theory of Nationalism,Thomas König,Politička misao : časopis za politologiju,Fakultet političkih znanosti,2001.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.1002/9781118257203.CH15,An Anthropology of War and Recovery: Lived War Experiences,Maja Povrzanovic Frykman,A Companion to the Anthropology of Europe,Wiley-Blackwell,2012.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.1080/01419870.2011.535548,"National, transnational or cosmopolitan heroine? The Virgin Mary's apparitions in contemporary Europe",Agnieszka Halemba,Ethnic and Racial Studies,Taylor & Francis Group,2011.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.51134/SOD.2014.019,The War in Bosnia and Herzegovina and the Phenomenon of Ethnic Cleansing,Ondřej Žíla,Czech Journal of Contemporary History,"Institute of Contemporary History, Czech Academy of Sciences",2014.0,mag,1
2097384229,10.1080/014198700329114,2014,2010,10.1017/S1537592703000355,The Ontology of “Political Violence”: Action and Identity in Civil Wars,Stathis N. Kalyvas,Perspectives on Politics,Cambridge University Press,2003.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.1080/0963749042000330866,Believing in God at Your Own Risk: Religion and Terrorisms in Uzbekistan*,Russell Zanca,"Religion, State and Society",Taylor & Francis Ltd,2005.0,mag,0
2097384229,10.1080/014198700329114,2014,2010,10.1177/1468797616635371,"The dramaturgical nexus of ethno-religious, tourist and transnational frames of pilgrimages in post-conflict societies: the Bosnian and Herzegovinian experience.",Marko Valenta ;; Zan Strabac,Tourist Studies,SAGE Publications,2016.0,mag,1
2097384229,10.1080/014198700329114,2014,2010,10.7767/boehlau.9783205791959.309,1. Die Postjugoslawischen Kriege Und Die Reaktionen Des Auslands,,,,2012.0,coci,0
2097384229,10.1080/014198700329114,2014,2010,10.7767/boehlau.9783205793625.319,1. Die Postjugoslawischen Kriege Und Die Reaktionen Des Auslands,,,,2014.0,coci,1
1974627684,10.1386/sfc.13.1.33_1,2014,2013,10.1353/CNF.2019.0035,Representing Realities: The Role of Documentary in It all Started at the End (2015) by Luis Ospina,Cindy Bonilla,Confluencia-revista Hispanica De Cultura Y Literatura,University of Northern Colorado,2019.0,mag,1
1974627684,10.1386/sfc.13.1.33_1,2014,2013,10.1007/978-3-030-45901-7_1,Introduction,"Attfield, Sarah",,,2020.0,coci,1
2137877549,10.1177/0146167207312465,2013,2008,10.1111/J.1467-9280.2009.02414.X,Connections From Kafka Exposure to Meaning Threats Improves Implicit Learning of an Artificial Grammar,Travis Proulx ;; Steven J. Heine,Psychological Science,SAGE Publications,2009.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1002/EJSP.818,Fear and uncertainty in the face of death: The role of life after death in group identification,Zachary P. Hohman ;; Michael A. Hogg,European Journal of Social Psychology,"John Wiley & Sons, Ltd",2011.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1007/978-3-319-73820-8_4,Origins of Ageism at the Individual Level,Sagit Lev ;; Sagit Lev ;; Susanne Wurm ;; Liat Ayalon,,"Springer, Cham",2018.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,,Dimensions of Group Interaction.,Paula Dawidowicz,,,2008.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,,"""Terrorism Is Theater"": How Antagonist Portrayals in Action Films Affect Stereotyping and Impression Formation",Katharine Elizabeth Hensley,,Virginia Tech,2010.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1177/0030222820928148,"Examining Belief in a Just World, Religious Worldviews, and Self-Esteem Within the Framework of Terror Management Theory: Mortality Salient and Nonmortality Salient Organizations:",Meryem B Bulut,Omega-journal of Death and Dying,"SAGE PublicationsSage CA: Los Angeles, CA",2020.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,10.1093/SF/90.1.65,What Do Children Know About Their Futures: Do Children's Expectations Predict Outcomes in Middle Age?,Björn Halleröd,Social Forces,Oxford University Press,2011.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1093/SCAN/NSP041,Death on the brain: effects of mortality salience on the neural correlates of ingroup and outgroup categorization,Erika A. Henry ;; Bruce D. Bartholow ;; Jamie Arndt,Social Cognitive and Affective Neuroscience,Oxford University Press,2010.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1080/10615806.2016.1138288,Stereotypical thinking as a mediating factor in the association between exposure to terror and post-traumatic stress disorder symptoms among Israeli youth,Chen Goren ;; Efrat Neter,Anxiety Stress and Coping,Routledge,2016.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,10.1080/17513057.2017.1280525,"Immigrant perpetrators in the news: A terror management approach to resultant hostility, perceived vulnerability, and immigration issue judgment",Po-Lin Pan ;; Shuhua Zhou ;; Marceline Thompson Hayes,Journal of International and Intercultural Communication,Routledge,2017.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,10.12797/POLITEJA.11.2014.32.05,Trwoga 10/04 w świetle badań opinii publicznej,Paweł Ścigaj,Politeja : pismo Wydziału Studiów Międzynarodowych i Politycznych Uniwersytetu Jagiellońskiego,Księgarnia Akademicka,2014.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,10.1111/J.1751-9004.2010.00304.X,The Frog in Kierkegaard's Beer: Finding Meaning in the Threat-Compensation Literature,Travis Proulx ;; Steven J. Heine,Social and Personality Psychology Compass,Blackwell Publishing Ltd,2010.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,,Illegal immigration and worldview defense: Distaste for human migration in the context of TMT,John Matthew Bergen,,,2009.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1521/SOCO.2011.29.3.238,"THE MENTAL ROOTS OF SYSTEM JUSTIFICATION: SYSTEM THREAT, NEED FOR STRUCTURE, AND STEREOTYPING",Diederik A. Stapel ;; Marret K. Noordewier,Social Cognition,Guilford,2011.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,,Mortality salience and worldview defense: the effect of death awareness and self-esteem on multicultural counseling competence,Nathaniel N. Ivers,,The University of North Carolina at Greensboro,2009.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.3758/S13423-011-0211-9,Nothing concentrates the mind: thoughts of death improve recall,Joshua Hart ;; Daniel J. Burns,Psychonomic Bulletin & Review,Springer-Verlag,2012.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1177/0146167213508152,"Notice: PSPB Articles by Authors With Retracted Articles at PSPB or Other Journals: Stapel, Smeesters, and Sanna",David Funder ;; Task Force on Publication,Personality and Social Psychology Bulletin,SAGE Publications,2014.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,10.7282/T3JH3J74,Political stereotyping and perceived entitativity from a terror management theory perspective,Rachel Sarah Rubinstein,,,2013.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,10.1080/03601277.2011.595335,A Terror Management Perspective on Young Adults’ Ageism and Attitudes Toward Dementia,Melissa L. O'Connor ;; Susan H. McFadden,Educational Gerontology,Taylor & Francis Group,2012.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,,The Impact of Emotion in the American Public's Assessments of and Reactions to Terrorism,Julie A. Singer,,,2010.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1080/15298868.2020.1737569,Go with the flow against uncertainty about self under existential threat,Gao Yang ;; Lu Kexin ;; Li Hong,Self and Identity,Routledge,2020.0,mag,1
2137877549,10.1177/0146167207312465,2013,2008,,Illegal immigration and worldview defense: Distaste for human migration in the context of TMT,John Matthew,,,2009.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1126/SCIENCE.1201068,Coping with chaos: how disordered contexts promote stereotyping and discrimination.,Diederik A. Stapel ;; Siegwart Lindenberg ;; Siegwart Lindenberg,Science,American Association for the Advancement of Science,2011.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1177/1088868309352321,Two Decades of Terror Management Theory: A Meta-Analysis of Mortality Salience Research:,Brian L. Burke ;; Andy Martens ;; Erik H. Faucher,Personality and Social Psychology Review,Sage Publications,2010.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1080/01973533.2011.614173,Taking a Turn Toward the Masculine: The Impact of Mortality Salience on Implicit Leadership Theories,Crystal L. Hoyt ;; Stefanie Simon ;; Audrey N. Innella,Basic and Applied Social Psychology,Taylor & Francis Group,2011.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1177/0146167208329630,Motivated Cultural Worldview Adherence and Culturally Loaded Test Performance,Mark J. Landau ;; Jeff Greenberg ;; Zachary K. Rothschild,Personality and Social Psychology Bulletin,SAGE Publications,2009.0,mag,0
2137877549,10.1177/0146167207312465,2013,2008,10.1521/SOCO.2009.27.6.929,Quantity and proximity: The terror-managing function of abstract figures,Lennart J. Renkema ;; Diederik A. Stapel ;; Nico W. Van Yperen,Social Cognition,Guilford Publications,2009.0,mag,0
1840656621,10.1093/jis/etp023,2012,2009,10.1080/02185377.2020.1741415,Anatomy of creeping authoritarianism in Bangladesh: a historical analysis of some events that shaped the present state of Bangladesh’s culture and politics,Akhand Akhtar Hossain,Asian Journal of Political Science,Routledge,2020.0,mag,1
1840656621,10.1093/jis/etp023,2012,2009,,Issue and Agenda Turkish Capitalist Modernity and the Gezi Revolt,Ahmet Öncü,,,2013.0,mag,1
1840656621,10.1093/jis/etp023,2012,2009,10.21599/ATJIR.35830,Turkish Political Culture and Civil Society : an Unsettling Coupling?,Begüm Burak,Alternatives: Turkish Journal of International Relations,,2011.0,mag,0
1840656621,10.1093/jis/etp023,2012,2009,10.1111/JOHS.12036,Turkish Capitalist Modernity and the Gezi Revolt,Ahmet Öncü,Journal of Historical Sociology,"John Wiley & Sons, Ltd (10.1111)",2014.0,mag,1
1840656621,10.1093/jis/etp023,2012,2009,,"The Awakening of Muslim Democracy: Religion, Modernity, and the State",Jocelyne Cesari,,,2014.0,mag,1
1840656621,10.1093/jis/etp023,2012,2009,,Defeating Authoritarian State Structures in Semi-Democratic Countries: Lessons from Turkey’s Justice and Development Party,Gulcan Saglam,,,2012.0,mag,1
1840656621,10.1093/jis/etp023,2012,2009,,Il costituzionalismo e la tutela dei diritti negli ordinamenti islamici,Jens Woelk ;; Rosamaria Romano,,University of Trento,2011.0,mag,0
1840656621,10.1093/jis/etp023,2012,2009,10.1007/S11205-013-0247-5,Social Indicators and Voting: The Turkish Case,Emre Toros,Social Indicators Research,Springer Netherlands,2014.0,mag,1
1840656621,10.1093/jis/etp023,2012,2009,,Why Does Egypt Resist the Responsibility to Protect (R2P) Doctrine,Dale E Anderson,,,2016.0,mag,1
1840656621,10.1093/jis/etp023,2012,2009,10.5339/MESSA.2014.5,Back in the Barracks But Not Forgotten: Lasting Cultural Legacies of the Turkish Armed Forces,Patrick Hamon,Journal of Georgetown University-Qatar Middle Eastern Studies Student Association,Hamad bin Khalifa University Press (HBKU Press),2014.0,mag,1
2072889134,10.1016/j.sysarc.2010.08.005,2012,2010,10.1109/TLA.2015.7040650,A Reference Model as Automated Process for Software Adaptation at Runtime,Frank Jose Affonso ;; Maria Cecilia Vecchiato Saenz Carneiro ;; Evandro Luis Linhari Rodrigues ;; Elisa Yumi Nakagawa,IEEE Latin America Transactions,IEEE,2015.0,mag,1
2072889134,10.1016/j.sysarc.2010.08.005,2012,2010,10.1145/2602458.2602469,Towards a meta-model for dynamic applications,Sahar Smaali ;; Aïcha Choutri ;; Faïza Belala,Component-Based Software Engineering,ACM,2014.0,mag,1
2072889134,10.1016/j.sysarc.2010.08.005,2012,2010,10.1109/SBCARS.2014.18,Reference Architectures for Self-Managed Software Systems: A Systematic Literature Review,Frank J. Affonso ;; Katia R.F. Scannavino ;; Lucas B.R. Oliveira ;; Elisa Y. Nakagawa,"2014 Eighth Brazilian Symposium on Software Components, Architectures and Reuse",IEEE,2014.0,mag,1
2072889134,10.1016/j.sysarc.2010.08.005,2012,2010,10.1016/J.ESWA.2015.09.008,Towards modeling and runtime verification of self-organizing systems,Bahareh Abolhasanzadeh ;; Saeed Jalili,Expert Systems With Applications,"Pergamon Press, Inc.",2016.0,mag,1
2072889134,10.1016/j.sysarc.2010.08.005,2012,2010,10.1145/2430475.2430480,Dynamic software architectures: formal specification and verification with CSP,Chen Li ;; Linpeng Huang ;; Luxi Chen ;; Xu Li ;; Weichao Luo,Asia-Pacific Symposium on Internetware,ACM,2012.0,mag,1
2072889134,10.1016/j.sysarc.2010.08.005,2012,2010,10.1109/SBCARS.2013.24,A Reference Architecture Based on Reflection for Self-Adaptive Software,Frank Jose Affonso ;; Elisa Yumi Nakagawa,"2013 VII Brazilian Symposium on Software Components, Architectures and Reuse",Ieee,2013.0,mag,1
2040293513,10.1080/14725886.2012.646706,2012,2012,10.7282/T3BG2S26,Enacting Ethnicity: Yiddishkeit Masked and Unmasked on the Contemporary American Stage,Jeffrey Shandler,Jewish Social Studies,Indiana University Press,2018.0,mag,1
2050036847,10.4113/jom.2010.1074,2012,2010,10.1088/0031-8949/84/02/025801,A new kind of node centrality in directed weighted networks based on the demands of network clients,Lili Ma ;; Xin Jiang ;; Zhanli Zhang ;; Shaoting Tang ;; Zhiming Zheng,Physica Scripta,IOP Publishing,2011.0,mag,0
2050036847,10.4113/jom.2010.1074,2012,2010,10.1016/J.APENERGY.2017.05.113,A spatially-explicit methodological framework based on neural networks to assess the effect of urban form on energy demand,Mafalda C. Silva ;; Mafalda C. Silva ;; Isabel M. Horta ;; Vítor Leal ;; Vítor Oliveira,Applied Energy,Elsevier,2017.0,mag,1
2050036847,10.4113/jom.2010.1074,2012,2010,10.1080/17538947.2012.740079,Simulated impacts of 3D urban morphology on urban transportation in megacities: case study in Beijing,Shuo Liu ;; Xiangtao Fan ;; Qingke Wen ;; Wei Liang ;; Yuanfeng Wu,International Journal of Digital Earth,Taylor & Francis,2014.0,mag,1
2050036847,10.4113/jom.2010.1074,2012,2010,10.1016/J.JTRANGEO.2016.06.001,Spatial-modal scenarios of greenhouse gas emissions from commuting in Hong Kong,Alice S.Y. Chow,Journal of Transport Geography,Pergamon,2016.0,mag,1
2050036847,10.4113/jom.2010.1074,2012,2010,10.4113/JOM.2010.1140,Editorial: Mapping the Impacts of Transport,Helen Muir,Journal of Maps,Taylor & Francis Group,2010.0,mag,0
2050036847,10.4113/jom.2010.1074,2012,2010,10.21427/1T6Z-0176,"Carbon Emissions, Transport and Location: a Sustainability Toolkit for Stakeholders in Office Development",Emer Byrne ;; Eamonn Donnelly,,,2012.0,mag,1
2119532892,10.4113/jom.2009.1045,2012,2009,10.1080/17445647.2015.1088482,Travel speed changes along the European core road network for the period 1960–2030: an application of octilinear cartograms,Ana Condeço-Melhorado ;; Panayotis Christidis ;; Lewis Dijkstra,Journal of Maps,Taylor & Francis,2016.0,mag,1
2089268500,10.1016/j.rser.2011.05.014,2011,2011,10.1016/J.RSER.2012.06.031,A review on electricity generation based on biomass residue in Malaysia,S.M. Shafie ;; T.M.I. Mahlia ;; H.H. Masjuki ;; A. Ahmad-Yazid,Renewable & Sustainable Energy Reviews,Elsevier,2012.0,mag,1
2089268500,10.1016/j.rser.2011.05.014,2011,2011,10.1016/J.SETA.2018.04.001,Sustainable electricity generation mix for Iran: A fuzzy analytic network process approach,Arash Sadeghi ;; Taimaz Larimian,Sustainable Energy Technologies and Assessments,Elsevier,2018.0,mag,1
2089268500,10.1016/j.rser.2011.05.014,2011,2011,10.1016/J.RSER.2012.03.032,A review on fuel economy test procedure for automobiles: Implementation possibilities in Malaysia and lessons for other countries,T.M.I. Mahlia ;; T.M.I. Mahlia ;; S. Tohno ;; T. Tezuka,Renewable & Sustainable Energy Reviews,Elsevier,2012.0,mag,1
2089268500,10.1016/j.rser.2011.05.014,2011,2011,10.1016/J.RSER.2011.12.015,The prime criteria for private sector participation in renewable energy investment in the Middle East (case study: Iran),Alireza Aslani ;; Marja Naaranoja ;; Behnam Zakeri,Renewable & Sustainable Energy Reviews,Elsevier,2012.0,mag,1
2089268500,10.1016/j.rser.2011.05.014,2011,2011,10.1016/J.RSER.2012.01.066,"Environmental, technical and financial feasibility study of solar power plants by RETScreen, according to the targeting of energy subsidies in Iran",Alireza Hajiseyed Mirzahosseini ;; Taraneh Taheri,Renewable & Sustainable Energy Reviews,Elsevier,2012.0,mag,1
2089268500,10.1016/j.rser.2011.05.014,2011,2011,10.1016/J.ENPOL.2011.10.020,A hybrid Delphi-SWOT paradigm for oil and gas pipeline strategic planning in Caspian Sea basin,Madjid Tavana ;; Mohsen Pirdashti ;; Dennis T. Kennedy ;; Jean-Pierre Belaud ;; Majid Behzadian,Energy Policy,Elsevier,2012.0,mag,1
2156554682,10.1353/cdr.2011.0017,2011,2011,10.1353/SHAW.2002.0003,A Continuing Checklist of Shaviana,John R. Pfeiffer,SHAW: The Journal of Bernard Shaw Studies,Penn State University Press,2010.0,mag,0
2156554682,10.1353/cdr.2011.0017,2011,2011,10.3366/iur.2012.0039,Iasil Bibliography For 2011,,,,2012.0,coci,1
2158392555,10.1111/j.0066-7372.2003.00023.x,2011,2001,,Assessing human happiness in John Tillotson's Sermons,Dal Santo ;; Regina Maria,,Università Ca' Foscari Venezia,2014.0,mag,1
2158392555,10.1111/j.0066-7372.2003.00023.x,2011,2001,,The Virtuoso Human: A Virtue Ethics Model Based on Care,Frederick Joseph Bennett,,,2011.0,mag,1
2158392555,10.1111/j.0066-7372.2003.00023.x,2011,2001,10.1353/HPH.2007.0039,Evil in Later Medieval Philosophy,Bonnie Dorrick Kent,Journal of the History of Philosophy,Johns Hopkins University Press,2007.0,mag,0
2158392555,10.1111/j.0066-7372.2003.00023.x,2011,2001,10.17860/EFD.04095,Ortaçağ’dan Erken Modern Döneme Batı Avrupa’da Eğitim Tarihi: Yeni Yaklaşımlar,T. Tolga Gümüş,Mersin Üniversitesi Eğitim Fakültesi Dergisi,,2010.0,mag,0
2158392555,10.1111/j.0066-7372.2003.00023.x,2011,2001,10.1007/978-94-007-6510-8_83,What Virtues for Business Ethics,Michele Mangini,,"Springer, Dordrecht",2017.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.9790/0853-13460107,"To Determine The Knowledge And Attitudes On Modern Contraceptive Use Amongst Antenatal Attendees At The Niger Delta University Teaching Hospital, Okolobiri, South-South, Nigeria.",A.O Addah ;; I.J Abasi ;; E. H. Ikobho ;; I. A. Ibrahim,IOSR Journal of Dental and Medical Sciences,,2014.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.1016/J.CONTRACEPTION.2016.06.003,"Response to Letters to the Editor from Irit Sinai ""Standard Days Method Effectiveness: opinion disguised as scientific review"" and Kelsey Wright, Karen Hardee, and John Townsend ""The pitfalls of using selective data to represent the effectiveness, relevance and utility of the Standard Days Method of contraception"".",Cicely Marston ;; Kathryn Church,Contraception,Elsevier,2016.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.1136/BMJOPEN-2019-035311,'Our culture prohibits some things': qualitative inquiry into how sociocultural context influences the scale-up of community-based injectable contraceptives in Nigeria.,Oluwaseun Oladapo Akinyemi ;; Oluwaseun Oladapo Akinyemi ;; Bronwyn Harris ;; Bronwyn Harris ;; Mary Kawonga,BMJ Open,British Medical Journal Publishing Group,2020.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,,"Do knowledge and cultural perceptions of modern female contraceptives predict male involvement in Ayete, Nigeria?",Ayodeji A. Sanusi ;; Oluwaseun O. Akinyemi ;; Oghenetega O. Onoviran,African Journal of Reproductive Health,Women's Health and Action Research Center,2014.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.12968/AJMW.2016.10.3.120,"Awareness and use of family planning methods among men in Mista Ali District, Jos, Plateau State, Nigeria",Grace Daniel ;; Nkem Okoli ;; Patience Kumzhi ;; Folashade Wina ;; Eunice Ari ;; Grace Onyejekwe,African journal of midwifery and women's health,MA Healthcare London,2016.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.1016/J.IJGO.2012.12.010,Denial of women's rights to contraception in southeastern Nigeria,Chibuike O. Chigbu ;; Azubuike K. Onyebuchi ;; Elijah N. Onwudiwe ;; Stella E. Iwuji,International Journal of Gynecology & Obstetrics,Elsevier,2013.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,,Investigating Claims of Contraceptive Failure among Women of Reproductive Age in Nigeria: Findings from a National Survey,Oladipupo Ipadeola ;; Chinazo Ujuju ;; Jennifer Anyanti ;; Samson Adebayo,Public Health Research,Scientific & Academic Publishing,2013.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.1016/J.CONTRACEPTION.2016.04.020,Standard Days Method effectiveness: opinion disguised as scientific review,Irit Sinai,Contraception,Elsevier,2016.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.11604/PAMJ.2014.19.349.5090,Male involvement in family planning decision making in sub-Saharan Africa- what the evidence suggests.,Marius Zambou Vouking ;; Christine Danielle Evina ;; Carine Nouboudem Tadenfok,The Pan African medical journal,African Field Epidemiology Network,2014.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.2147/JMDH.S57117,An assessment of the quality of advice provided by patent medicine vendors to users of oral contraceptive pills in urban Nigeria.,Chinazo Ujuju ;; Samson B Adebayo ;; Jennifer Anyanti ;; Obi Oluigbo ;; Fatima Muhammad ;; Augustine Ankomah,Journal of multidisciplinary healthcare,Dove Press,2014.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.2147/OAJC.S274570,Use of Modern Contraceptive Methods in Burkina Faso: What are the Obstacles to Male Involvement in Improving Indicators in the Centre-East and Centre-North Regions?,Aristide Romaric Bado ;; Hermann Badolo ;; Lamoussa Robert Zoma,Open Access Journal,Dove Press,2020.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.31899/RH9.1057,"Standard Days Method of Contraception: Evidence on Use, Implementation, and Scale Up",Kelsey Wright ;; Hiba Iqteit ;; Karen Hardee,,Washington D.C. Population Council The Evidence Project 2015 Jan.,2015.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.1101/19010587,“Our culture prohibits some things”: Qualitative inquiry into how sociocultural context influences the scale up of community-based injectable contraceptives in Nigeria,Oluwaseun Akinyemi ;; Oluwaseun Akinyemi ;; Bronwyn Harris ;; Bronwyn Harris ;; Mary Kawonga,medRxiv,Cold Spring Harbor Laboratory Press,2019.0,mag,1
2152885147,10.1111/j.1466-7657.2011.00900.x,2011,2011,10.1016/J.CONTRACEPTION.2016.06.002,"The pitfalls of using selective data to represent the effectiveness, relevance and utility of the Standard Days Method (SDM) of contraception.",Kelsey Q. Wright ;; Karen Hardee ;; John W. Townsend,Contraception,Elsevier,2016.0,mag,1
2003175046,10.1016/j.shpsa.2011.02.001,2011,2011,10.1080/17522439.2013.845593,Illuminating the heterogeneity of voices in a multiple perspectives research paradigm,Summer Rae Schrader,Psychosis,Routledge,2013.0,mag,1
2003175046,10.1016/j.shpsa.2011.02.001,2011,2011,10.1007/S10670-016-9815-9,On Ian Hacking’s Notion of Style of Reasoning,Luca Sciortino,Erkenntnis,Springer Netherlands,2017.0,mag,1
2003175046,10.1016/j.shpsa.2011.02.001,2011,2011,10.1007/S40656-018-0206-1,On the historical significance of Beijerinck and his contagium vivum fluidum for modern virology.,Neeraja Sankaran,History and Philosophy of The Life Sciences,Hist Philos Life Sci,2018.0,mag,1
2003175046,10.1016/j.shpsa.2011.02.001,2011,2011,10.1016/J.SHPSC.2014.07.012,When viruses were not in style: parallels in the histories of chicken sarcoma viruses and bacteriophages.,Neeraja Sankaran,Studies in History and Philosophy of Science Part C: Studies in History and Philosophy of Biological and Biomedical Sciences,Pergamon,2014.0,mag,1
2003175046,10.1016/j.shpsa.2011.02.001,2011,2011,10.1007/978-3-030-01018-8_4,The ‘Marshallian’ Thought Collective and Thought Style,Karen Lovejoy Knight,,"Palgrave Macmillan, Cham",2018.0,mag,1
1572022292,10.1109/ICPIM.2011.5983694,2011,2011,,What is Good Design? : On the problem of stereotypes and innovation in character design as reflected through the mentor archetype,Nybäck Jerry,,,2013.0,mag,1
1236563440;;1576791255;;2319228865,10.1111/j.1365-2702.2010.03368.x,2011,2011,10.1016/J.IJNURSTU.2013.03.008,Music therapy improves sleep quality in acute and chronic sleep disorders: A meta-analysis of 10 randomized studies,Chun-Fang Wang ;; Ying-Li Sun ;; Hong-Xin Zang,International Journal of Nursing Studies,Centre for Reviews and Dissemination (UK),2014.0,mag,1
1236563440;;1576791255;;2319228865,10.1111/j.1365-2702.2010.03368.x,2011,2011,10.1089/ACM.2015.0304,The Effects of Music Intervention on Sleep Quality in Community-Dwelling Elderly,WangQun ;; ChairSek Ying ;; WongEliza Mi Ling ;; LiXiaomei,Journal of Alternative and Complementary Medicine,"Mary Ann Liebert, Inc.  140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",2016.0,mag,1
1236563440;;1576791255;;2319228865,10.1111/j.1365-2702.2010.03368.x,2011,2011,10.1016/J.IJNURSTU.2017.10.011,Can music improve sleep quality in adults with primary insomnia? A systematic review and network meta-analysis,Fan Feng ;; Yingshi Zhang ;; Jun Hou ;; Jiayi Cai ;; Qiyu Jiang ;; Xiaojuan Li ;; Qingchun Zhao ;; Bo-an Li,International Journal of Nursing Studies,Int J Nurs Stud,2018.0,mag,1
1236563440;;1576791255;;2319228865,10.1111/j.1365-2702.2010.03368.x,2011,2011,,The Use of Music Therapy/Music to Address Sleep Quality and Sleep Disorders: A Systematic Literature Review,Bing-YI Pan,,,2017.0,mag,1
1236563440;;1576791255;;2319228865,10.1111/j.1365-2702.2010.03368.x,2011,2011,,"MEMORY, COGNITION, AND THE EFFECT OF A MUSIC INTERVENTION ON HEALTHY OLDER ADULTS",Shannon L Bowles,,,2013.0,mag,1
