9567,"Amelioration of osteoporosis and hypovitaminosis D by sunlight exposure in stroke patients (HSC) Medicine - Neurology; (HSC) Medicine - Orthopedics; (PUB) Society/Association Journals;  Neurology ---American Academy of Neurology Department of Rehabilitation Medicine, Institute of Brain Science, Hirosaki University School of Medicine, Japan http://retractionwatch.com/2016/07/22/bone-researcher-up-to-10-retractions/",+Error in Data,Yoshihiro Sato Norifumi Metoki Jun Iwamoto Kei Satoh,08/12/2003 12913194 10.1212/01.WNL.0000078892.24356.90,03/18/2008  10.1212/01.wnl.0000313123.29891.1e,Research Article Correction,Japan No
2411,"Effect of Inhalational Anesthetics on Cytotoxicity and Intracellular Calcium Differently in Rat Pheochromocytoma Cells (BLS) Biochemistry; (BLS) Biology - Cellular; (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Endocrinology;  Journal of Huazhong University of Science and Technology. Medical sciences: Hua zhong ke ji da xue xue bao. Yi xue Ying De wen ban: Huazhong keji daxue xuebao. Yixue Yingdewen ban ---Springer Department of Anesthesiology, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China 2.Department of Anesthesiology, Third Hospital, Hebei Medical University, Shijiazhuang, China 3.Department of Anesthesiology, The Second Hospital of Shandong University, Jinan, China",+Notice - Lack of,Qiujun Wang Kezhong Li Shanglong Yao,08/07/2007 18278471 10.1007/s11596-008-0127-4,03/15/2008 18807653,Research Article Retraction,China No
1134,Ethical Issues Regarding Recent Anti-H. pylori Clinical Studies (BLS) Biochemistry; (BLS) Biology - Cellular; (BLS) Biology - Molecular; (BLS) Microbiology; (HSC) Medicine - Pharmacology;  Alimentary Pharmacology & Therapeutics ---Wiley unavailable,+Notice - Limited or No Information,D. Y Graham,02/20/2008  10.1111/j.1365-2036.2008.03636.x,03/15/2008 18194502 10.1111/j.1365-2036.2008.03602.x,Research Article Retraction,Unknown No
1133,"Ethics of Administering Gatifloxacin for H. pylori Infection in Asymptomatic Veterans (BLS) Biochemistry; (BLS) Biology - Cellular; (BLS) Biology - Molecular; (BLS) Microbiology; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Pharmacology;  Alimentary Pharmacology & Therapeutics ---Wiley Gastroenterology and Digestive Endoscopy, Nuovo Regina Margherita Hospital, Rome, Italy Clinica Medica “A. Murri”, Department of Biomedical Sciences and Human Oncology, University of Bari, Bari, Italy Gastroenterology Unit, Riuniti Hospital, Foggia, Italy Department of Internal Medicine and GastroenterologyUniversity of BolognaBolognaItaly",+Notice - Limited or No Information,Dino Vaira Angello Zullo Vincenzo de Francesco Guiseppe Scaccianoce,01/10/2008 00000000 10.1111/j.1365-2036.2008.03602.x,03/15/2008 18194502 10.1111/j.1365-2036.2008.03602.x,Letter Retraction,Italy No
2940,"[Natural products in clinical trials: antibacterial and antifungal agents]. (HSC) Medicine - Alternative; (HSC) Medicine - Drug Design;  Yao Xue Xue Bao ---Nongton Jie School of Pharmaceutical Sciences, China Medical University, Shenyang 110001, China",+Notice - Limited or No Information,Ting Li Han Dan Zheng Shi Huang Shi Yu Tiang Liang,03/01/2007 17520820 unavailable,03/01/2008 19306522 unavailable,Research Article Retraction,China Unknown
2944,"[Natural products in clinical trials: antiparasitic, antiviral and neurological drugs]. (HSC) Medicine - Alternative; (HSC) Medicine - Drug Design;  Yao Xue Xue Bao ---Nongton Jie School of Pharmaceutical Sciences, China Medical University, Shenyang 110001, China",+Notice - Limited or No Information,D Zheng L Han XS Huang SS Yu XT Liang,06/01/2007 17702391 unavailable,03/01/2008 19306522 unavailable,Research Article Retraction,China Unknown
4837,"Activation Function-1 Domain of Estrogen Receptor Regulates the Agonistic and Antagonistic Actions of Tamoxifen (BLS) Biology - Cancer; (BLS) Biology - Molecular; (HSC) Medicine - Endocrinology; (HSC) Medicine - Pathology; (HSC) Medicine - Pharmacology;  Molecular Endocrinology ---Endocrine Society Department of Pathology, Wayne State University School of Medicine, The Barbara Ann Karmanos Cancer Institute, Detroit, Michigan 48201, USA Department of Physiology, Wayne State University School of Medicine, The Barbara Ann Karmanos Cancer Institute, Detroit, Michigan 48201, USA",+Error in Data+Error in Image,Selina Glaros Natasha Atanaskova Changqing Zhao Debra F Skafar Kaladhar B Reddy,05/01/2006 16455819 10.1210/me.2005-0285,03/01/2008 18398955 10.1210/mend.22.3.9998,Research Article Retraction,United States No
3186,"Antibacterial effect of five Zingiberaceae essential oils (BLS) Microbiology; (HSC) Medicine - Alternative; (PHY) Chemistry;  Molecules: A Journal of Synthetic Chemistry and Natural Product Chemistry ---Multidisciplinary Digital Publishing Institute (MDPI) School of Bioresources and Technology, King Mongkut’s University of Technology Thonburi, Bangkhuntein, Bangkok",+Author Unresponsive+Concerns/Issues About Data+Concerns/Issues about Referencing/Attributions+Investigation by Journal/Publisher+Unreliable Data,Krittika Norajit Natta Laohakunjit Orapin Kerdchoechuen,08/23/2007 17960105 10.3390/12082047,03/01/2008 18463560 10.3390/molecules13030488,Research Article Retraction,Thailand No
318,"Discoidin domain receptor 1 contributes to eosinophil survival in an NF-kappaB-dependent manner in Churg-Strauss syndrome (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Cardiovascular;  Blood ---American Society of Hematology Division of Respiratory Medicine, Respiratory and Stress Care Center, Kagoshima University Hospital, Kagoshima 890-8520, Japan http://retractionwatch.com/?s=Wataru+Matsuyama",+Falsification/Fabrication of Data+Falsification/Fabrication of Image+Investigation by Company/Institution+Misconduct - Official Investigation/Finding+Misconduct by Author+Plagiarism of Text,Wataru Matsuyama Hideo Mitsuyama Mikiko Ono Yuko Shirahama Ikkou Higashimoto Mituhiro Osame Kimiyoshi Arimura,09/12/2006 16968898 10.1182/blood-2006-04-015206,03/01/2008 18299452 10.1182/blood-2007-12-127597,Research Article Retraction,Japan No
1981,"Heat Shock Pretreatment Enhances Porcine Myoblasts Survival After Autotransplantation in Intact Skeletal Muscle (BLS) Anatomy/Physiology; (BLS) Biology - Cellular; (HSC) Medicine - Surgery;  Science in China. Series C, Life sciences: Chinese Academy of Sciences ---Springer Department of Orthopedic Surgery, Affiliated Zhongshan Hospital of Dalian University, Dalian, China 2.Department of Orthopedic Surgery, Geneva Faculty of Medicine and University Hospital, Geneva, Switzerland",+Notice - Limited or No Information,Yang Sheng Thomas Laumonier Jacques Menetrey,06/20/2006 17653663 10.1007/s11427-007-0065-6,03/01/2008 18246317 10.1007/s11427-008-0042-8,Research Article Retraction,China Switzerland Yes
4360,"Significant Association of HLA-DQ5 with Autoimmune Hepatitis in Taiwan (BLS) Biology - Cellular; (BLS) Genetics; (BLS) Microbiology; (HSC) Medicine - Immunology; (HSC) Medicine - Pathology;  Journal of the Formosan Medical Association: Taiwan yi zhi ---Elsevier Division of Gastroenterology and Hepatology, Department of Internal Medicine, Chi-Mei Medical Center, Tainan, Taiwan",+Duplication of Text+Euphemisms for Duplication,Lok-Beng Koay Chi-Shu Sun Sun-Lung Tsai Ching-Yih Lin,12/01/2007 18194915 10.1016/S0929-6646(08)60085-6,03/01/2008 18400615 10.1016/S0929-6646(08)60148-5,Clinical Study Retraction,Taiwan No
4470,"What is the role of a grandmother in a Malawian society and how can we as health care workers support her? (HSC) Public Health and Safety; (SOC) Sociology;  Malawi Medical Journal: the Journal of Medical Association of Malawi ---University of Malawi 5th Medical Student, College of Medicine",+Plagiarism of Text,Solomon Jonasi,09/01/2007 23878657 unavailable,03/01/2008 19317004 unavailable,Review Article Retraction,Malawi No
4154,"Structure and functional analysis of the MYND domain (BLS) Biochemistry; (BLS) Biology - Molecular; (BLS) Genetics; (HSC) Medicine - Oncology; (PHY) Crystallography/Spectroscopy;  Journal of Molecular Biology ---Elsevier EMBL Heidelberg, Meyerhofstrasse 1, 69117 Heidelberg, Germany Inserm U412, Laboratoire de Virologie Humaine, ENS-Lyon, 46, allee d'Italie, 69364 Lyon, France Istituto di Ricerche di Biologia Molecolare, P. Angeletti, Via Pontina, Km 30.60000040 Pomezia (RM), Italy",+Results Not Reproducible,Roberta Spadaccini Helene Perrin Matthew J Bottomley Stephane Ansieau Michael Sattler,02/08/2006 16527309 10.1016/j.jmb.2006.01.087,02/14/2008 18286714 10.1016/j.jmb.2008.01.071,Research Article Retraction,France Germany Italy No
4719,"Validation and application of a high-performance liquid chromatographic-based assay for determination of the inosine 5'-monophosphate dehydrogenase activity in erythrocytes (BLS) Biology - Cancer; (HSC) Medicine - Pediatrics;  Journal of Chromatography. B, Analytical Technologies in the Biomedical and Life Sciences ---Elsevier Department of Surgery, Downtown Medical Centre, Ludwig-Maximilians-University, D-80336 Munich, GermanyClinic of Paediatric Haematology and Oncology, University Medical Centre, Hamburg-Eppendorf, D-20251 Hamburg, Germany",+Lack of Approval from Author,Philipe N Khalil Norbert Erb Maurice N Khalil Gabriele Escherich Gritta E Janka-Schaub,05/24/2006 16725387 10.1016/j.jchromb.2006.04.040,02/09/2008 18441551 10.1016/j.jchromb.2008.02.001,Research Article Retraction,Germany No
587,"Evaluation of the severity of chronic lung disease in premature infants by pulse oximeter (HSC) Medicine - Infectious Disease;  Acta Paediatrica Taiwanica ---Elsevier Division of Neonatology, China Medical University Hospital, Taichung, Taiwan.",+Notice - Unable to Access via current resources+Plagiarism of Article,H Y Chiu B U Su T W Lin H C Lin,06/01/2004 15493733 unavailable,02/01/2008 18592679 unavailable,Research Article Retraction,Taiwan Yes
2325,"Pleural effusion of a dual etiology (HSC) Medicine - Pulmonology; (PUB) Society/Association Journals;  Journal of the Association of Physicians of India ---The Association of Physicians of India Department of Tuberculosis, and Chest Diseases, Kasturba Medical College and Hospital, Attavara, Mangalore – 575 001. India",+Duplication of Article+Error by Journal/Publisher,Ramesh Chandra Sahoo Preetam Rajgopal Acharya,01/01/2008 18476299 unavailable,02/01/2008 18478651 unavailable,Letter Retraction,India Unknown
6810,"Treatment for Children with Reactive Attachment Disorder: Dyadic Developmental Psychotherapy (HSC) Medicine - Pediatrics; (HSC) Medicine - Psychiatry; (SOC) Psychology;  Child and Adolescent Mental Health ---Wiley-Blackwell Center for Family Development, 5820 Main Street, Suite 406, Williamsville, NY 14221, USA",+Duplication of Article+Euphemisms for Duplication,Arthur Becker-Weidman,11/21/2006  10.1111/j.1475-3588.2006.00428.x,02/01/2008  10.1111/j.1475-3588.2006.00428.x,Research Article Retraction,United States Yes
4033,"A Growing, Bleeding, Violet Mole (BLS) Anatomy/Physiology; (BLS) Biology - Cellular; (HSC) Medicine - Dermatology;  Lancet ---Elsevier Department of General and Visceral Surgery, Augusta Krankenanstalt, Academic Teaching Hospital, Ruhr-University Bochum, Germany Department of Dermatology and Allergology, Ruhr-University Bochum, Germany",+Duplication of Article+Euphemisms for Duplication,Michael Sand Falk G Bechara,10/23/2007 17933655 10.1016/S0140-6736(07)61582-7,01/26/2008 18294986 10.1016/S0140-6736(08)60148-8,Case Report Retraction,Germany No
430,"Colonic stent versus surgery for the management of acute malignant colonic obstruction: a decision analysis (HSC) Biostatistics/Epidemiology; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Oncology; (HSC) Medicine - Surgery;  Alimentary Pharmacology & Therapeutics ---Blackwell Publishing Division of Gastrointestinal/Endocrine Surgery, VA North Texas Health Care System and University of Texas Southwestern Medical School, Dallas, TX, USADivision of Gastroenterology, VA North Texas Health Care System and University of Texas Southwestern Medical School, Dallas, TX, USA",+Euphemisms for Plagiarism+Plagiarism of Article,Ali Siddiqui N Khandelwal T Anthony S Huerta,09/10/2007 17848183 10.1111/j.1365-2036.2007.03513.x,01/22/2008 18226115 10.1111/j.1365-2036.2008.03613.x,Research Article Retraction,United States No
2918,"outcome and immune reconstitution of HBV-specific immunity in patients with reactivation of occult HBV infection after alemtuzumab-containing chemotherapy regimen (BLS) Biology - Cellular; (HSC) Medicine - Oncology; (HSC) Medicine - Pathology; (PUB) Society/Association Journals;  Hepatology: Official Journal of the American Association for the Study of Liver Diseases ---Wiley Departments of Microbiology, Medicine, and Surgery, University of Hong Kong, Queen Mary Hospital, Hong Kong (Special Administrative Region), China  Research Centre of Infection and Immunology, State Key Laboratory of Emerging Infectious Diseases, University of Hong Kong, Hong Kong (Special Adminstrative Region), China",+Notice - Limited or No Information,Chee-Kin Hui Winnie W Cheung Kar-Wai Leung Vincent C C Cheng Bone S F Tang Iris W S Li John M Luk Nikki P Lee Yok-Lam Kwong Wing-Yan Au Kwok-Yung Yuen George K Lau Raymond Liang,01/14/2008  10.1002/hep.22213,01/14/2008 18452145 10.1002/hep.22213,Clinical Study Retraction,China Unknown
4236,"Mutation analysis of WASF2 and GALE genes in one Chinese family with benign familial infantile convulsions with a novel locus (BLS) Genetics; (HSC) Medicine - Neurology;  Journal of Investigative Medicine: The Official Publication of the American Federation for Clinical Research ---BMJ Publishing Department of Neurology, The Third Affiliated Xiangya Hospital, Central South University, Changsha, Hunan, PR China",+Error in Results and/or Conclusions+Results Not Reproducible,Zi Xiaohong Mutasem Abuhamed Wang Ya-qin,12/11/2007 18163970 10.2310/6650.2007.00027,01/05/2008 18382269 10.2310/JIM.0b013e31816c2094,Research Article Retraction,China No
3399,"Alzheimer's disease: halothane induces Abeta peptide to oligomeric form--solution NMR studies (BLS) Biology - Cellular; (HSC) Medicine - Psychiatry;  Neurochemical Research ---Springer Western Psychiatric Institute and Clinic, Department of Psychiatry, University of Pittsburgh Medical School, 3811 O'Hara Street, Pittsburgh, PA 15213, USA",+Error in Data+Error in Results and/or Conclusions+Lack of Approval from Author,Pravat K Mandal Jay W Pettegrew Dennish W McKeag Ratna Mandal,06/29/2006 16807784 10.1007/s11064-006-9092-0,01/01/2008 18595196 10.1007/s11064-007-9476-9,Research Article Retraction,United States No
7873,"Determining the prevalence of transmitted drug resistant HIV among recent versus established HIV infections: a population-based approach (HSC) Medicine - Infectious Disease; (HSC) Medicine - Pharmacology; (HSC) Public Health and Safety;  Antiviral Therapy ---International Medical Press University of Buea, Buea",+Euphemisms for Plagiarism+Plagiarism of Text,Anthony Ajua F Taku S Abiye M Suzenne,06/12/2007 17899670 unavailable,01/01/2008 00000000 unavailable,Conference Abstract/Paper Retraction,Cameroon No
7869,"Drug resistance among HIV-infected pregnant women receiving antiretrovirals for prophylaxis in Limbe, Cameroon (HSC) Medicine - Infectious Disease; (HSC) Medicine - Obstetrics/Gynecology; (HSC) Medicine - Pharmacology;  Antiviral Therapy ---International Medical Press Institute of Advanced Medical Sciences, Buea",+Euphemisms for Plagiarism+Plagiarism of Text,A D Nkengafac S Tina F Sua T Mason N Auyuketta S Oben,06/12/2007 17899670 unavailable,01/01/2008 00000000 unavailable,Conference Abstract/Paper Retraction,Cameroon No
1550,"Effect of Four Crystalloid Cardioplegias on Immature Rabbit Hearts During Global Ischaemia (BLS) Biology - General; (HSC) Medicine - Cardiovascular; (HSC) Medicine - Surgery;  Asian Journal of Surgery:  Asian Surgical Association ---Elsevier Department of Thoracic Cardiovascular Surgery, The Affiliated Tongji Hospital of Tongji University, Shanghai, China",+Plagiarism of Article,Yunqing Mei Hua Liu Cun Long Bangchang Cheng Shangzhi Gao Dayi Hu,04/01/2006 16644507 10.1016/S1015-9584(09)60112-3,01/01/2008 18334470 10.1016/S1015-9584(08)60055-X,Research Article Retraction,China No
4267,"Irinotecan Plus Weekly 5-fluorouracil and Leucovorin as Salvage Treatment for Patients with Metastatic Colorectal Cancer: A Phase II Trial (BLS) Biology - Cancer; (BLS) Biology - Cellular; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Oncology; (HSC) Medicine - Pharmacology;  Digestive Diseases ---Karger Department of Medical Oncology, University General Hospital of Heraklion, Greece",+Notice - Lack of,J Souglakos N Vardakis N Androulakis S Kakolyris C Kourousis D Mavroudis A Pallis S Agelaki K Kalbakis V Georgoulias,03/29/2007 17384515 10.1159/000099177,01/01/2008 18431861,Clinical Study Retraction,Greece No
7871,"Molecular epidemiology and prevalence of drug resistance-associated mutations in newly diagnosed HIV-1 patients in Cameroon (HSC) Biostatistics/Epidemiology; (HSC) Medicine - Infectious Disease; (HSC) Medicine - Pharmacology;  Antiviral Therapy ---International Medical Press Institute of Advanced Medical Sciences, Buea",+Euphemisms for Plagiarism+Plagiarism of Text,A D Nkengafac S Tina S Fua T Mason N Auyuketta S Oben,06/12/2007 17899670 unavailable,01/01/2008 00000000 unavailable,Conference Abstract/Paper Retraction,Cameroon No
3513,"Polymorphisms of dopamine-beta-hydroxylase in ADHD children (BLS) Biology - Molecular; (BLS) Genetics; (HSC) Medicine - Neurology; (HSC) Medicine - Pediatrics;  Folia Biologica ---Polish Academy of Sciences Institute of Biology and Medical Genetics,Faculty of Medicine, Charles University, University Hospital Motol, Prague, Czech Republic Department of Psychiatry, 1st Faculty of Medicine, Charles University, Prague, Czech Republic",+Notice - Unable to Access via current resources,Marta Kopeckova Ivo Paclt Petr Goetz,12/21/2006 17184598 unavailable,01/01/2008 18727213 unavailable,Review Article Retraction,Czech Republic Unknown
16830,"Risk Factors of Recurrence after Gross Total Excision in Pediatric Craniopharyngioma (HSC) Biostatistics/Epidemiology; (HSC) Medicine - Oncology; (HSC) Medicine - Pediatrics; (HSC) Medicine - Surgery; (HSC) Public Health and Safety;  Journal of Korean Neurological Society ---Korean Neurological Association Division of Pediatric Neurosurgery and Clinical Research Institute, Seoul National University Hospital and Neuroscience Research Institute, SNUMRC, Seoul, Korea",+Duplication of Article,Seung Ki Kim Kyu Chang Wang Young Seob Chung Ki Bum Sim Byung Kyu Cho,01/01/2001 00000000 unavailable,01/01/2008 19319211 10.3340/jkns.2008.44.1.57,Research Article Retraction,South Korea No
1363,"The balance between PGD synthase and PGE synthase is a major determinant of atherosclerotic plaque instability in humans (BLS) Biology - General; (HSC) Medicine - Cardiology; (HSC) Medicine - Cardiovascular;  Arteriosclerosis, Thrombosis, and Vascular Biology ---American Heart Association Atherosclerosis Prevention Center, and the Department of Experimental and Clinical Surgery, University of Chieti “G D’Annunzio,” School of Medicine, and the Department of Drug Science, University of Chieti “G D’Annunzio,” School of PharmacyChieti, Italy., Centro Regionale per la Prevenzione dell’Aterosclerosi, Centro per lo Studio dell’Invecchiamento, Via Colle dell’Ara, 66013 Chieti, Italy. E-mail fcipollone@unich.it",+Error in Methods,Francesco Cipollone Maria Fazia Annalisa Iezzi Giovanni Ciabattoni Barbara Pini Chiara Cuccurullo Sante Ucchino Francesco Spigonardo Mariella De Luca Cesaria Prontera Francesco Chiarelli Franco Cuccurullo Andrea Mezzetti,07/01/2004 15155382 10.1161/01.ATV.0000133192.39901.be,01/01/2008 18094391 10.1161/ATVBAHA.107.158881,Clinical Study Retraction,Italy No
546,"The Impact of Gender and Age Matching for Long-term Graft Survival in Living Donor Renal Transplantation (BLS) Biology - General; (HSC) Medicine - Endocrinology; (HSC) Medicine - Surgery;  Transplantation Proceedings ---Elsevier Department of Surgery, College of Medicine Hanyang University, Seoul, Korea",+Notice - Unable to Access via current resources,Oh Jung Kwon Jae Yong Kwak Chong Myung Kang,03/01/2005 15848514 10.1016/j.transproceed.2004.12.137,01/01/2008 18345594,Clinical Study Research Article Retraction,South Korea Yes
4387,"Up-regulation of NOB1 in Esophageal Squamous Cell Carcinoma (BLS) Biology - Cancer; (BLS) Biology - Cellular; (BLS) Genetics; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Oncology; (PUB) Society/Association Journals;  Diseases of the Esophagus: Official Journal of the International Society for Diseases of the Esophagus (ISDE) ---Oxford Academic State Key Laboratory of Cancer Biology & Institute of Digestive Diseases, Xijing Hospital, Fourth Military Medical University, Xi’an, Shaanxi Province Department of Thoracic Surgery, Institute of Surgery Research, Daping Hospital, Third Military Medical University, Chongqing, China",+Error in Data+Withdrawal,Liu Hong Y Zhao Lianshan Yan X Zhou Xiaoyin Zhang Wei Guo L Sun Jiangang Wang H Jin Jianxun Ding K Wu D Fan,10/19/2007 00000000 10.1111/j.1442-2050.2007.00803.x,01/01/2008 19186321 10.1111/j.1442-2050.2007.00803.x,Research Article Retraction,China No
3523,"Use of Tiotropium Bromide for Pre-operative Treatment in Chronic Obstructive Pulmonary Disease Patients: Comparison with Oxitropium Bromide (HSC) Medicine - Pulmonology; (HSC) Medicine - Rehabilitation/Therapy; (HSC) Medicine - Surgery;  Internal Medicine ---The Japanese Society of Internal Medicine Division of Respiratory Medicine, Respiratory and Stress Care Center, Kagoshima University Hospital, Kagoshima http://retractionwatch.com/?s=matsuyama",+Concerns/Issues About Data+Error in Data,Wataru Matsuyama Hideo Mitsuyama Yoshimizu Koreeda Ikkou Higashimoto Mitsuhiro Osame Kimiyoshi Arimura,09/03/2007 17827835 10.2169/internalmedicine.46.0072,01/01/2008 18825845 10.2169/internalmedicine.47.R001,Clinical Study Retraction,Japan No
2846,"Bilateral popliteal artery aneurysms with rupture and pseudoaneurysm formation on the left (BLS) Anatomy/Physiology; (HSC) Medicine - Cardiovascular; (PUB) Institutional Journals;  Yonsei Medical Journal ---Yonsei University College of Medicine Department of Cardiovascular Surgery, Trakya University, Medical Faculty, Edirne",+Duplication of Article,Suat Canbaz Turan Ege Hasan Sunar Gogun Saygin Enver Duran,02/01/2003 12619192 10.3349/ymj.2003.44.1.159,12/31/2007 18159609 10.3349/ymj.2007.48.6.1082,Case Report Retraction,Turkey No
4379,"Factors affecting hospital readmission rates for breast cancer patients in Western Australia (HSC) Medicine - Oncology;  Journal of Surgical Oncology ---Wiley School of Finance and Applied Statistics, Australian National University, Canberra, Australia http://retractionwatch.com/2013/12/19/this-unfortunate-incident-resubmission-leads-to-retraction-of-readmission-paper/ http://retractionwatch.com/2014/01/15/surgery-journal-adds-detail-to-retraction-notice-following-retraction-watch-coverage/",+Duplication of Article+Duplication of Text,Michael A Martin Ramona Meyricke Terry O'Neill Steven Roberts,01/17/2007 17230541 10.1002/jso.20742,12/27/2007 24344435 10.1002/jso.20742,Research Article Retraction,Australia No
5934,"Defective binding of factor XI-N248 to activated human platelets (HSC) Medicine - Internal;  Blood ---American Society of Hematology Department of Pathology and Medicine, Vanderbilt University, Nashville, TN, USA",+Concerns/Issues About Results+Results Not Reproducible+Unreliable Results,Mao-Fu Sun Frank A Baglia David Ho Danko Martincic Russell E Ware Peter N Walsh David Gailani,07/01/2001 11418471 10.1182/blood.V98.1.125,12/15/2007 18056845 10.1182/blood-2007-09-114066,Research Article Retraction,United States No
468,"Modulation of intracellular signaling pathways to induce apoptosis in prostate cancer cells (BLS) Biology - Cancer; (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Oncology;  The Journal of Biological Chemistry ---American Society for Biochemistry and Molecular Biology (ASBMB) Department of Radiation Oncology, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, Massachusetts 02215 and the Department of Biochemistry, Boston University School of Medicine, Boston, Massachusetts 02118",+Notice - Limited or No Information,Jinjin Guo Tongbo Zhu Zhi-Xiong J Xiao Chang-Yan Chen,08/17/2007 17573344 10.1074/jbc.M702938200,12/07/2007 18163247,Research Article Retraction,United States No
3929,"Characterization and selective crystallization of famotidine polymorphs (HSC) Medicine - Drug Design; (HSC) Medicine - Gastroenterology; (HSC) Medicine - Pharmacology; (PUB) Society/Association Journals;  Journal of Pharmaceutical Sciences ---Elsevier School of Chemical and Biomedical Engineering, Nanyang Technological University, Singapore 637722",+Duplication of Article,Jie Lu Xiu Juan Wang Xia Yang Ch Bun Ching,05/22/2007 17518361 10.1002/jps.20868,12/01/2007 18306279 10.1002/jps.21377,Research Article Retraction,Singapore No
1432,"Did We Make a Mistake? (BLS) Biology - General; (HSC) Medicine - Internal;  Canadian Family Physician Médecin de Famille Canadien ---College of Family Physicians of Canada Resident at the Northern Ontario School of Medicine, Ontario, Canada",+Falsification/Fabrication of Results+Miscommunication by Author+Unreliable Results,Maxine Alexis Carlisle,06/01/2007 17882767,12/01/2007 18077742,Research Article Retraction,Canada No
4784,"Effect of breast-feeding on the development of atopic dermatitis (HSC) Medicine - Dermatology; (HSC) Medicine - Immunology; (HSC) Medicine - Obstetrics/Gynecology;  Iranian Journal of Allergy, Asthma, and Immunology ---Tehran University of Medical Sciences Department of Dermatology, Vali Asr Hospital, Birjand University of Medical Sciences, Birjand, IranBreast-Feeding Education Center, Birjand University of Medical Science, Birjand, Iran",+Notice - Unable to Access via current resources,Reza Ghaderi Zahra Makhmalbaf,09/01/2005 17301435 unavailable,12/01/2007 18357658 unavailable,Research Article Retraction,Iran Unknown
2955,"Expressions of Axin and beta-catenin in non-small cell lung cancer. (BLS) Biology - Cancer; (HSC) Medicine - Oncology; (HSC) Medicine - Pathology;  Zhonghua Bing Li Xue Za Zhi ---Zhonghua Yi Xue Hui Department of Pathology, College of Basic Medical Science, China Medical University, Shenyang 110001, China",+Concerns/Issues About Data+Concerns/Issues About Results+Error in Data+Error in Results and/or Conclusions,Hong-tao Xu Lang Wang Dong Lin Yang Liu Nan Liu En-hua Wang,08/01/2005 16383300 unavailable,12/01/2007 18350680 unavailable,Research Article Retraction,China No
2772,"Intraoperative Touch Imprint Cytological Analysis of Sentinel Lymph Nodes for the Presence of Metastases in Breast Cancer (BLS) Biology - Cancer; (BLS) Biology - Cellular; (HSC) Medicine - Immunology; (HSC) Medicine - Oncology;  Onkologie ---Karger Department of Cytology, Regional Hospital of Chania, Greece Department of Histology-Embryology, Democritus University of Thrace, Alexandroupolis, Greece' Department of Pathology, Ippocration General Hospital of Salonica, Greece Department of Surgery, Democritus University of Thrace, Alexandroupolis,Greece Department of Obstetrics and Gynecology, Democritus University of Thrace, Greece Department of Obstetrics and Gynecology, Regional Hospital of Alexandroupolis, Greece Department of Experimental Surgery, Democritus University of Thrace, Alexandroupolis, Greece",+Error in Data+Notice - Limited or No Information,Demetrio Tamiolakis Nikolaos Papadopoulos J Ioannis Venizelos Maria Lambropoulou C Romanidis Georgios Petrakis Vassilios Limberis Georgios Galazios Gerasimos Koutsougeras C Simopoulos,09/01/2006 16974114 10.1159/000094409,12/01/2007 18063880 10.1159/0000112011,Research Article Retraction,Greece No
96,"Intrathecal Midazolam Combined with Low-dose Bupivacaine Improves Postoperative Recovery in Diabetic Mellitus Patients Undergoing Foot Debridement (BLS) Biochemistry; (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Surgery;  Acta Anaesthesiologica Taiwanica ---Elsevier Department of Anesthesiology, Chang Gung Memorial Hospital Kaohsiung Medical Center, Kaohsiung, Taiwan, ROC",Notice - No/Limited Information,Y W Wu J M Shiau C C Hong C P Hung H F Lu C C Tseng,09/01/2005 16235460,12/01/2007 18254204,Clinical Study Retraction,Taiwan No
10249,Management strategies in amyotophic lateral sclerosis (BLS) Neuroscience; (HSC) Medicine - Neurology; (HSC) Medicine - Pathology; (HSC) Medicine - Pharmacology; (PUB) Society/Association Journals;  Revista Romana de Neurologie (Romanian Journal of Neurology) ---AMALTEA Medical Publishing House Unavailable,+Euphemisms for Plagiarism+Plagiarism of Text,Radu Tanasescu Marina Ticmeanu Dimela Luca Inimioara Cojocaru A Frasineanu Alexandra Oprisan Adriana Hristea Amalia Ene Daniela Anghel Adriana Nicolau,12/01/2007,12/01/2007,Review Article Retraction,Romania No
4507,"Double cross-validation and improved sensitivity of the rapid screen of mild traumatic brain injury (HSC) Medicine - General; (HSC) Medicine - Neurology;  Journal of Clinical and Experimental Neuropsychology ---Taylor and Francis Cognitive Psychophysiology Laboratory, University of Queensland, Queensland, Australia  Department of Emergency Medicine, Royal Brisbane Hospital, Brisbane, Queensland, Australia  School of Psychology, University of Queensland,Brisbane, Australia",+Error in Data,Veronica Eileen De Monte Gina Malke Geffen Christopher Randall May Ken McFarland,08/01/2004 15370385 10.1080/13803390409609787,11/29/2007 18030635 10.1080/13803390701745678,Clinical Study Research Article Retraction,Australia No
